Move,Player
dq,B
dd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
nc,B
qf,W
qn,B
eq,W
ep,B
fq,W
dr,B
jq,W
pb,B
mc,W
md,B
lc,W
nd,B
qc,W
id,B
ld,W
le,B
nb,W
ob,B
ke,W
kd,B
mb,W
kf,B
me,W
je,B
ne,W
cf,B
bd,W
eb,B
fc,W
ec,B
ed,W
fd,B
dg,W
cc,B
cd,W
bc,B
fe,W
gd,B
cj,W
kb,B
oc,W
fp,B
cm,W
hq,B
ql,W
pi,B
oj,W
pk,B
pj,W
qk,B
qj,W
rj,B
ri,W
rk,B
qi,W
mf,B
nf,W
ff,B
ee,W
ci,B
di,W
dj,B
ch,W
ck,B
bi,W
bj,B
ej,W
ci,B
dc,W
db,B
cj,W
dk,B
ek,W
dl,B
om,W
pl,B
po,W
qo,B
fm,W
dm,B
io,W
ir,B
ge,W
he,B
hg,W
ci,B
pm,W
qm,B
cj,W
no,B
np,W
ci,B
kc,W
jc,B
bb,W
cb,B
ac,W
ei,B
cj,W
fi,B
gj,W
ci,B
dh,W
gi,B
hj,W
hi,B
ii,W
gf,B
ib,W
jb,B
fb,W
ab,B
aa,W
gc,B
gb,W
ca,B
ea,W
hb,B
hc,W
hd,B
ha,W
ic,B
fa,W
hb,B
hf,W
ih,B
hh,W
gh,B
hc,W
ij,B
ji,W
ig,B
if,W
jg,B
fj,W
gg,B
hb,W
jj,B
ik,W
kj,B
kl,W
gn,B
im,W
jr,B
kq,W
gm,B
hl,W
mm,B
lj,W
ki,B
ml,W
pn,B
nn,W
nm,B
ol,W
on,B
mn,W
lm,B
ln,W
ll,B
lk,W
bh,B
bg,W
ai,B
bf,W
ng,B
mg,W
mh,B
og,W
lg,B
oh,W
ip,B
jo,W
ef,B
df,W
gl,B
ok,W
el,B
or,W
pr,B
nr,W
kr,B
lr,W
lq,B
ls,W
ho,B
jp,W
ni,B
iq,W
hp,B
hk,W
gk,B
ps,W
qs,B
sj,W
rl,B
oo,W
oi,B
ph,W
in,B
jn,W
jl,B
jk,W
kk,B
km,W
hm,B
li,W
jh,B
hn,W
fk,B
il,W
in,B
jm,W
ks,B
ns,W
lh,B
mi,W
nh,B
nj,W
eh,B
ag,W
sk,B
si,W
ah,B
eg,W
fg,B
os,W
qr,B
od,W
la,B
ma,W
hn,B
