Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
mq,B
qq,W
qm,B
pn,W
rq,B
pm,W
oq,B
ql,W
pp,B
np,W
nq,B
ro,W
qf,B
qe,W
pf,B
nd,W
qj,B
rp,W
pq,B
qh,W
rh,B
ic,W
rf,B
di,W
ed,B
dc,W
de,B
ce,W
dg,B
cf,W
gg,B
df,W
ef,B
cg,W
lc,B
nb,W
le,B
rd,W
hp,B
jf,W
jd,B
he,W
ie,B
if,W
hf,B
hd,W
jc,B
fe,W
ee,B
fc,W
gi,B
lf,W
mf,B
lg,W
oc,B
nc,W
ne,B
oe,W
of,B
ij,W
hk,B
ik,W
il,B
hl,W
gk,B
hh,W
hi,B
hg,W
dk,B
io,W
im,B
ho,W
go,B
cp,W
bp,B
bo,W
dp,B
cn,W
do,B
gn,W
ip,B
jp,W
jo,B
jn,W
ko,B
in,W
kn,B
jm,W
fo,B
hm,W
fm,B
ck,W
cl,B
ap,W
bm,B
bq,W
cr,B
bn,W
an,B
dl,W
dm,B
cm,W
bl,B
el,W
ek,B
bk,W
fl,B
al,W
em,B
ao,W
ii,B
gf,W
cj,B
am,W
dl,B
dj,W
bj,B
ak,W
dh,B
ch,W
aj,B
an,W
fg,B
eh,W
eg,B
ei,W
fi,B
ll,W
mn,B
sq,W
qr,B
nn,W
ml,B
lm,W
mm,B
ln,W
lo,B
mo,W
mp,B
no,W
mk,B
qk,W
pj,B
mh,W
ol,B
rj,W
ri,B
sk,W
cq,B
ci,W
gc,B
gb,W
ec,B
eb,W
fd,B
fb,W
bp,B
bi,W
sp,B
rm,W
ib,B
hb,W
sd,B
rc,W
nh,B
ni,W
oh,B
md,W
me,B
ld,W
ke,B
li,W
mj,B
mi,W
re,B
pe,W
kk,B
km,W
lp,B
kj,W
lk,B
jk,W
kb,B
oi,W
pi,B
sr,W
rr,B
so,W
mb,B
sc,W
na,B
oa,W
ma,B
ob,W
br,B
cp,W
ji,B
mg,W
ng,B
kd,W
je,B
gd,W
bp,B
aq,W
ar,B
ai,W
jj,B
gm,W
ha,B
ga,W
ia,B
mc,W
lb,B
ff,W
hj,B
jl,W
kh,B
jg,W
on,B
po,W
om,B
oo,W
id,B
hc,W
se,B
pk,W
oj,B
ok,W
nj,B
nm,W
nl,B
ej,W
fj,B
ih,W
si,B
qo,W
fn,B
dn,W
en,B
rs,W
qs,B
sp,W
cp,B
ss,W
sj,B
rk,W
ph,B
