Move,Player
dp,B
dd,W
qp,B
qd,W
oq,B
qk,W
nc,B
pc,W
jd,B
hc,W
ne,B
md,W
nd,B
pg,W
fc,B
kc,W
jc,B
kd,W
ke,B
jb,W
je,B
lb,W
me,B
cf,W
fe,B
db,W
qm,B
fq,W
iq,B
dn,W
fp,B
cq,W
cp,B
gp,W
fo,B
dq,W
gq,B
eq,W
ep,B
gr,W
hq,B
ok,W
dk,B
ci,W
dg,B
ei,W
cg,B
bg,W
df,B
bf,W
de,B
cd,W
cj,B
dj,W
ck,B
ek,W
el,B
dl,W
fk,B
ej,W
bi,B
bh,W
bm,B
fl,W
em,B
bj,W
bk,B
ai,W
fm,B
np,W
nq,B
lp,W
ln,B
nn,W
bp,B
bq,W
pl,B
pk,W
nm,B
mq,W
mo,B
mp,W
mm,B
op,W
pp,B
jr,W
hr,B
nr,W
or,B
lr,W
fr,B
er,W
ns,B
kn,W
km,B
lo,W
jn,B
ko,W
on,B
kq,W
nh,B
oh,W
pe,B
qe,W
oi,B
ni,W
nj,B
mi,W
oj,B
pi,W
ng,B
gi,W
nk,B
ol,W
ii,B
hh,W
hd,B
ic,W
ih,B
id,W
hf,B
he,W
gf,B
io,W
ho,B
jm,W
pf,B
qf,W
kl,B
hn,W
im,B
jl,W
jk,B
il,W
hl,B
nl,W
lk,B
ik,W
hk,B
ij,W
jj,B
hj,W
hm,B
rl,W
gs,B
bs,W
in,B
jo,W
ip,B
rn,W
ml,B
om,W
qn,B
ro,W
rm,B
sm,W
rp,B
fb,W
ob,B
pb,W
no,B
oo,W
mn,B
mr,W
ec,B
eb,W
ld,B
mb,W
pa,B
qa,W
oa,B
qb,W
sn,B
so,W
sp,B
ph,W
ql,B
rk,W
ie,B
gd,W
gj,B
hi,W
fh,B
eh,W
fg,B
fi,W
pn,B
of,W
og,B
oe,W
nf,B
pd,W
qo,B
ms,W
os,B
bn,W
dm,B
eg,W
gc,B
gb,W
ge,B
nb,W
oc,B
ap,W
ao,B
aq,W
bo,B
hd,W
hg,B
mc,W
ce,B
be,W
na,B
ma,W
sn,B
sl,W
le,B
lc,W
pj,B
qj,W
dc,B
cc,W
ee,B
es,W
fs,B
is,W
ir,B
js,W
hs,B
lj,W
mk,B
ji,W
jg,B
ak,W
al,B
ch,W
aj,B
ig,W
if,B
ak,W
dh,B
di,W
aj,B
jh,W
ig,B
ak,W
ef,B
gh,W
aj,B
pq,W
pr,B
ak,W
gg,B
jp,W
aj,B
gn,W
gm,B
ak,W
br,B
cr,W
aj,B
go,W
fn,B
ak,W
qi,B
ri,W
aj,B
kk,W
kj,B
ak,W
ka,B
kb,W
aj,B
ki,W
kk,B
ak,W
gk,B
aj,W
