Move,Player
qd,B
pp,W
dc,B
cp,W
ch,B
nc,W
pc,B
pe,W
qe,B
jd,W
hc,B
pg,W
eq,B
hp,W
jq,B
dn,W
of,B
og,W
pf,B
nf,W
ng,B
mf,W
qg,B
pi,W
oi,B
nh,W
ph,B
oh,W
qh,B
oe,W
qf,B
oj,W
nq,B
ni,W
qn,B
pn,W
pm,B
qo,W
on,B
po,W
pr,B
np,W
mp,B
no,W
lp,B
qi,W
qq,B
oq,W
or,B
mo,W
ie,B
kn,W
kp,B
rn,W
cl,B
de,W
eh,B
ge,W
id,B
fg,W
jc,B
fh,W
fi,B
gi,W
gj,B
ei,W
fj,B
dh,W
di,B
eg,W
ej,B
fc,W
eh,B
cc,W
db,B
cd,W
fb,B
dg,W
cr,B
cm,W
bl,B
fp,W
ep,B
fn,W
eo,B
gm,W
fo,B
go,W
hn,B
gn,W
ik,B
br,W
cq,B
bq,W
hr,B
bm,W
kl,B
ml,W
en,B
em,W
dl,B
dm,W
bf,B
kc,W
kd,B
lc,W
je,B
ob,W
nd,B
md,W
rh,B
ri,W
cf,B
fd,W
gb,B
hi,W
lm,B
mm,W
hg,B
hh,W
gf,B
ff,W
ji,B
jh,W
kh,B
ig,W
mj,B
ki,W
kj,B
li,W
jg,B
ih,W
mi,B
lh,W
mh,B
lg,W
mk,B
nk,W
od,B
qb,W
pb,B
pa,W
rb,B
ra,W
qc,B
qa,W
mg,B
nj,W
lf,B
kf,W
le,B
me,W
lj,B
kg,W
ke,B
jj,W
jk,B
rc,W
rd,B
sb,W
fl,B
oc,W
rf,B
el,W
fm,B
ko,W
io,B
ip,W
im,B
jm,W
jo,B
hl,W
ek,B
il,W
jn,B
jl,W
hk,B
gl,W
fk,B
fq,W
co,B
do,W
dp,B
bp,W
er,B
bo,W
