Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pl,B
no,W
qp,B
pn,W
mq,B
pi,W
qg,B
pe,W
qi,B
qj,W
pj,B
qk,W
pk,B
ql,W
qm,B
pm,W
oi,B
ph,W
rm,B
oj,W
nk,B
rl,W
rj,B
ri,W
qh,B
sj,W
rh,B
rk,W
og,B
nd,W
ni,B
mc,W
cf,B
fc,W
bd,B
cc,W
ci,B
fq,W
eq,B
fp,W
dn,B
ip,W
rp,B
ro,W
fr,B
gr,W
er,B
cl,W
bn,B
fl,W
fn,B
lq,W
lr,B
mr,W
nr,B
dj,W
di,B
ei,W
eh,B
fh,W
eg,B
fi,W
cj,B
gf,W
qb,B
rc,W
od,B
oe,W
mb,B
lb,W
nb,B
rb,W
lc,B
ld,W
kc,B
kb,W
kd,B
jc,W
jd,B
ic,W
ne,B
le,W
nf,B
kf,W
pb,B
qf,W
pf,B
rf,W
ra,B
qa,W
pa,B
pd,W
re,B
se,W
sg,B
rd,W
si,B
sh,W
ma,B
oa,W
si,B
nl,W
ok,B
sh,W
id,B
hd,W
si,B
ie,W
rj,B
mp,W
ms,B
kq,W
dk,B
ri,W
gd,B
he,W
rj,B
df,W
de,B
ee,W
ce,B
ef,W
sk,B
ml,W
dg,B
gn,W
go,B
fo,W
gm,B
hn,W
fm,B
hm,W
gl,B
hl,W
