Move,Player
dp,B
dd,W
qp,B
pd,W
lq,B
cn,W
fq,B
dj,W
fc,B
cf,W
db,B
pm,W
po,B
pj,W
dk,B
cj,W
dn,B
do,W
co,B
eo,W
cm,B
ep,W
bn,B
dq,W
cp,B
eq,W
gp,B
cq,W
gn,B
fm,W
gm,B
fk,W
ck,B
bp,W
bo,B
fr,W
gr,B
es,W
cc,B
lo,W
mo,B
qq,W
ln,B
pq,W
nq,B
pp,W
pn,B
no,W
mp,B
rp,W
ro,B
qm,W
qn,B
nm,W
rm,B
or,W
rq,B
qo,W
sp,B
rr,W
qp,B
sr,W
ql,B
jm,W
jo,B
qf,W
ob,B
oc,W
pb,B
nb,W
qd,B
nc,W
qe,B
pe,W
rf,B
rg,W
qg,B
pf,W
rh,B
qc,W
ic,B
lm,W
mn,B
lk,W
be,B
ce,W
ch,B
dh,W
ej,B
bh,W
pg,B
re,W
sg,B
rd,W
ol,B
nj,W
bf,B
og,W
oh,B
ph,W
ng,B
of,W
oi,B
qh,W
oj,B
rg,W
li,B
ki,W
kh,B
ji,W
lj,B
kj,W
mk,B
jh,W
kk,B
ll,W
jk,B
ik,W
ci,B
di,W
cg,B
dg,W
bg,B
ek,W
gj,B
gk,W
ij,B
il,W
gh,B
fj,W
mm,B
ml,W
nl,B
kn,W
jj,B
lh,W
fi,B
mi,W
ei,B
gf,W
jg,B
fd,W
gd,B
ge,W
ef,B
ee,W
fg,B
ff,W
eg,B
df,W
ie,B
hg,W
gg,B
hf,W
hh,B
ig,W
ih,B
mj,W
jf,B
ii,W
