Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pg,B
pe,W
qk,B
op,W
oq,B
np,W
mq,B
qq,W
mp,B
nq,W
pp,B
po,W
nr,B
qp,W
mn,B
nm,W
qb,B
qi,W
rg,B
nd,W
od,B
oe,W
ne,B
og,W
ph,B
md,W
me,B
le,W
mf,B
ld,W
of,B
pf,W
oh,B
rb,W
pb,B
mg,W
lf,B
nb,W
rc,B
rd,W
ra,B
nf,W
nh,B
ob,W
qc,B
ng,W
kf,B
mh,W
jd,B
nc,W
pc,B
jb,W
mi,B
kh,W
li,B
kg,W
jf,B
ih,W
ig,B
hh,W
ib,B
kb,W
ic,B
rf,W
pa,B
rh,W
kc,B
lc,W
sg,B
pj,W
nj,B
ok,W
ji,B
jh,W
fc,B
hk,W
mm,B
ml,W
ll,B
nl,W
lk,B
gq,W
iq,B
dr,W
df,B
fd,W
ec,B
ed,W
dc,B
cc,W
cd,B
ce,W
bd,B
bc,W
be,B
cf,W
bf,B
cg,W
bg,B
ch,W
bh,B
ci,W
bj,B
db,W
eb,B
da,W
gd,B
gc,W
gb,B
ge,W
hc,B
ba,W
gf,B
ff,W
gg,B
fi,W
cj,B
he,W
fg,B
ie,W
ef,B
hg,W
fe,B
je,W
di,B
eh,W
dh,B
cp,W
dq,B
cq,W
er,B
cr,W
fq,B
do,W
fp,B
ho,W
gp,B
mr,W
lr,B
or,W
ms,B
cm,W
pr,B
qr,W
os,B
ip,W
dn,B
cn,W
hm,B
gn,W
eo,B
gm,W
co,B
bo,W
jp,B
jo,W
hp,B
io,W
nn,B
on,W
mo,B
oo,W
gj,B
kp,W
gl,B
hl,W
im,B
fl,W
gk,B
hj,W
fk,B
ek,W
el,B
fm,W
ej,B
dk,W
fj,B
jm,W
il,B
jl,W
ik,B
jk,W
ij,B
hi,W
ki,B
em,W
kn,B
jq,W
jn,B
ir,W
hq,B
hr,W
gr,B
ck,W
dj,B
bk,W
bp,B
do,W
kr,B
jr,W
co,B
bn,W
ds,B
cs,W
es,B
do,W
pm,B
om,W
co,B
bq,W
ri,B
rj,W
qj,B
qh,W
