Move,Player
dq,B
dd,W
qp,B
qd,W
cf,B
fc,W
cl,B
op,W
lp,B
jq,W
ip,B
jp,W
mq,B
io,W
gp,B
pq,W
qn,B
po,W
qo,B
pm,W
ko,B
hp,W
go,B
qm,W
qq,B
pn,W
in,B
gq,W
fq,B
gr,W
fr,B
hn,W
ho,B
jo,W
jn,B
iq,W
hm,B
kn,W
ln,B
km,W
lm,B
im,W
gn,B
jm,W
hn,B
ll,W
ml,B
lk,W
nm,B
jk,W
nj,B
pi,W
mi,B
cq,W
cp,B
jh,W
mg,B
pf,W
hj,B
me,W
kg,B
ij,W
og,B
pg,W
hi,B
jg,W
le,B
dg,W
cd,B
de,W
df,B
ef,W
ce,B
eg,W
cc,B
md,W
ld,B
lc,W
kc,B
mc,W
je,B
hg,W
qc,B
pc,W
pd,B
qb,W
pj,B
qj,W
pk,B
qk,W
oi,B
ph,W
ch,B
ej,W
hk,B
kh,W
mf,B
kb,W
jc,B
jb,W
ic,B
kf,W
lf,B
dp,W
hr,B
hs,W
co,B
cj,W
oc,B
rc,W
ne,B
oe,W
di,B
cg,W
bg,B
bh,W
bi,B
ci,W
dh,B
ei,W
nd,B
nc,W
od,B
ob,W
pe,B
qe,W
of,B
cn,W
do,B
fs,W
es,B
gs,W
dr,B
eh,W
ah,B
bj,W
bl,B
rm,W
qr,B
dc,W
pb,B
pa,W
rn,B
el,W
kj,B
lj,W
ii,B
dj,W
em,B
cb,W
bb,B
ib,W
sm,B
sl,W
sn,B
ql,W
hc,B
hb,W
gc,B
gb,W
fd,B
db,W
li,B
jj,W
ki,B
ji,W
kk,B
kl,W
il,B
jl,W
ee,B
gh,W
ec,B
fb,W
ed,B
eb,W
ge,B
bh,W
ch,B
dh,W
bh,B
gl,W
hl,B
ba,W
ab,B
dl,W
dm,B
ak,W
al,B
bc,W
bd,B
cm,W
bn,B
lr,W
mr,B
kr,W
fk,B
fl,W
gi,B
mo,W
lo,B
fi,W
sk,B
rl,W
hh,B
gf,W
ff,B
gg,W
gk,B
fg,W
or,B
jf,W
ie,B
ol,W
no,B
np,W
mp,B
nn,W
mn,B
on,W
lh,B
pr,W
ps,B
oq,W
nq,B
ms,W
ns,B
ls,W
mk,B
fe,W
if,B
ig,W
gd,B
ke,W
kd,B
hf,W
he,B
fm,W
fn,B
oh,W
nh,B
nl,W
fj,B
kq,W
ek,B
dk,W
lg,B
ff,W
ac,B
om,W
mm,B
pp,W
mo,B
aj,W
bf,B
ok,W
oj,B
ca,W
bm,B
bk,W
