Move,Player
dq,B
pp,W
cd,B
pc,W
qe,B
ec,W
nd,B
pe,W
pf,B
oe,W
qd,B
oc,W
qc,B
kc,W
de,B
gd,W
co,B
iq,W
qn,B
np,W
rp,B
qq,W
qk,B
ph,W
og,B
mf,W
oh,B
oi,W
ni,B
oj,W
mh,B
pl,W
ql,B
pm,W
pn,B
on,W
le,B
mb,W
jd,B
kd,W
ke,B
je,W
hd,B
jf,W
he,B
gc,W
jc,B
hc,W
kb,B
lc,W
ic,B
ff,W
hg,B
kg,W
fe,B
ge,W
gf,B
fg,W
ef,B
hh,W
ih,B
gh,W
ig,B
cb,W
dh,B
kh,W
ij,B
gk,W
il,B
dk,W
cj,B
ck,W
dj,B
ej,W
ei,B
fj,W
fi,B
hj,W
ii,B
bj,W
bi,B
bk,W
gi,B
ci,W
di,B
ch,W
bh,B
hi,W
jp,B
jq,W
lp,B
jo,W
ln,B
kp,W
mp,B
km,W
ml,B
cg,W
bg,B
kk,W
ki,B
li,W
kj,B
lk,W
nj,B
qm,W
rm,B
pk,W
qj,B
rn,W
ro,B
lj,W
lh,B
me,W
nn,B
po,W
sn,B
no,W
mn,B
om,W
nk,B
lm,W
nl,B
gg,W
hf,B
jj,W
mr,B
hm,W
kr,B
nr,W
rr,B
rq,W
sq,B
sr,W
ss,B
sp,W
so,B
qr,W
oo,B
qo,W
rn,B
qi,W
ri,B
rh,W
rj,B
qs,W
ns,B
os,W
nq,B
ms,W
oq,B
lr,W
kq,B
mq,W
op,B
or,W
mo,B
ip,W
bb,B
cc,W
bc,B
ed,W
ee,B
eb,W
hb,B
gb,W
ib,B
ga,W
cm,B
gj,W
eg,B
em,W
lq,B
eq,W
ep,B
dr,W
er,B
fq,W
fr,B
dp,W
cq,B
fp,W
eo,B
cr,W
br,B
gr,W
cs,B
fo,W
en,B
fn,W
ca,B
da,W
dc,B
db,W
dd,B
fd,W
dm,B
pb,W
el,B
fm,W
dl,B
ek,W
pq,B
pr,W
