Move,Player
ep,B
dd,W
oq,B
pd,W
qn,B
gq,W
iq,B
cq,W
er,B
cn,W
hp,B
po,W
pn,B
pq,W
pp,B
or,W
op,B
qr,W
nr,B
nq,W
mq,B
np,W
os,B
pr,W
lr,B
qp,W
oo,B
on,W
no,B
qo,W
om,B
nn,W
mp,B
rn,W
rm,B
so,W
ql,B
en,W
qf,B
nd,W
of,B
qe,W
rf,B
mf,W
fc,B
hc,W
cf,B
df,W
dg,B
ef,W
ce,B
cd,W
gd,B
gf,W
hd,B
ic,W
hf,B
hg,W
kd,B
kc,W
ig,B
if,W
jf,B
he,W
id,B
lc,W
ie,B
di,W
eg,B
fg,W
ch,B
ci,W
de,B
ee,W
ed,B
db,W
eh,B
fj,W
fh,B
ih,W
hf,B
pm,W
qm,B
if,W
jg,B
gh,W
gi,B
fi,W
fe,B
ff,W
hf,B
hh,W
ge,B
gg,W
bd,B
bc,W
bi,B
bj,W
bg,B
be,W
bf,B
ad,W
bk,B
ai,W
ah,B
bh,W
jh,B
hj,W
bi,B
gp,W
aj,B
go,W
dq,B
cr,W
cp,B
bp,W
bo,B
co,W
do,B
dp,W
rr,B
rs,W
cp,B
nm,W
ol,B
dp,W
rq,B
qq,W
cp,B
nl,W
ok,B
dp,W
ij,B
gj,W
cp,B
nk,W
il,B
dp,W
mg,B
in,W
jm,B
oj,W
qj,B
cp,W
sr,B
rp,W
ii,B
hi,W
nf,B
jn,W
kn,B
ko,W
ln,B
me,W
lg,B
re,W
se,B
sd,W
sf,B
rd,W
sm,B
sp,W
gl,B
dk,W
cj,B
dj,W
ir,B
hr,W
hq,B
gr,W
ho,B
hn,W
jo,B
gm,W
fl,B
cl,W
io,B
pf,W
pg,B
pe,W
qg,B
gb,W
eb,B
fb,W
da,B
ca,W
ea,B
cc,W
sn,B
ps,W
ns,B
is,W
js,B
hs,W
ec,B
bl,W
al,B
hk,W
hl,B
bm,W
ik,B
