Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
dr,W
eq,B
mp,W
qn,B
iq,W
fc,B
dc,W
jd,B
lc,W
dg,B
ee,W
fg,B
gd,W
hc,B
cj,W
ej,B
cm,W
em,B
bg,W
nc,B
qf,W
ld,B
ob,W
mc,B
in,W
qh,B
pk,W
oh,B
pi,W
oi,B
oj,W
qi,B
oc,W
ko,B
kq,W
no,B
ln,W
mm,B
mj,W
kl,B
kj,W
de,B
gc,W
gb,B
hd,W
ic,B
fb,W
eb,B
ec,W
fa,B
fd,W
bf,B
bh,W
ce,B
bd,W
bl,B
cl,W
bm,B
bk,W
cn,B
ek,W
fk,B
ei,W
di,B
dj,W
fj,B
ef,W
ci,B
dh,W
ch,B
cg,W
eh,B
bi,W
fi,B
df,W
np,B
mq,W
kn,B
gq,W
mh,B
lh,W
lg,B
kh,W
mi,B
li,W
er,B
lm,W
ll,B
mn,W
nn,B
nm,W
ml,B
on,W
oo,B
po,W
pp,B
mo,W
op,B
ol,W
km,B
kg,W
ph,B
pn,W
qm,B
qo,W
ro,B
rp,W
rq,B
rn,W
sp,B
ql,W
pm,B
om,W
rm,B
rl,W
jk,B
le,W
lf,B
md,W
nd,B
kd,W
kf,B
ne,W
oe,B
od,W
nf,B
me,W
ke,B
lb,W
nk,B
nj,W
ji,B
jj,W
ig,B
ih,W
ik,B
hg,W
if,B
ii,W
lk,B
lj,W
ip,B
hj,W
hq,B
ir,W
hr,B
hp,W
ho,B
gp,W
gr,B
jp,W
io,B
jo,W
go,B
jn,W
hm,B
or,W
hf,B
gg,W
gf,B
rj,W
qj,B
pl,W
sn,B
ri,W
rh,B
si,W
re,B
rf,W
rd,B
sf,W
mf,B
ld,W
qc,B
rb,W
qb,B
of,W
sb,B
sc,W
ra,B
sa,W
sh,B
qk,W
sb,B
hn,W
gn,B
sa,W
pj,B
ok,W
sb,B
hs,W
fr,B
sa,W
jg,B
jh,W
sb,B
hk,W
hl,B
sa,W
jr,B
jq,W
sb,B
gl,W
gm,B
sa,W
nr,B
mr,W
sb,B
jm,W
il,B
sa,W
pa,B
pb,W
sb,B
jl,W
kk,B
sa,W
pf,B
qa,W
sk,B
sl,W
ra,B
pe,W
sb,B
jc,W
id,B
sa,W
rk,B
sj,W
sb,B
ib,W
hb,B
sa,W
pr,B
qa,W
os,B
kr,W
ra,B
sb,W
pg,B
qe,W
cb,B
db,W
da,B
fb,W
ea,B
bb,W
jb,B
kb,W
kc,B
ba,W
ca,B
bn,W
bo,B
cc,W
fc,B
sm,W
