Move,Player
dq,B
cd,W
pp,B
pd,W
ec,B
co,W
dl,B
fo,W
gp,B
fp,W
fq,B
gq,W
hq,B
gr,W
fr,B
hr,W
do,B
dn,W
cp,B
eo,W
dp,B
iq,W
dm,B
cn,W
en,B
go,W
fm,B
bl,W
cj,B
bj,W
bm,B
ci,W
cl,B
de,W
ic,B
qn,W
nq,B
rp,W
qq,B
qk,W
nc,B
pf,W
qc,B
pc,W
pb,B
ob,W
qb,B
oc,W
re,B
rf,W
qe,B
qf,W
nb,B
na,W
pa,B
oa,W
pe,B
oe,W
of,B
ne,W
qd,B
mb,W
og,B
qi,W
pj,B
pi,W
io,B
ho,W
oi,B
pk,W
oj,B
qj,W
mc,B
lc,W
lb,B
ma,W
ld,B
kc,W
md,B
kb,W
mf,B
ib,W
hb,B
hc,W
gc,B
hd,W
jb,B
jc,W
ia,B
id,W
od,B
nd,W
ib,B
gd,W
fc,B
fe,W
cb,B
lq,W
di,B
ch,W
ef,B
ee,W
dh,B
dg,W
eg,B
df,W
dj,B
ak,W
ck,B
bb,W
cc,B
bc,W
bd,B
ca,W
be,B
da,W
db,B
eb,W
dc,B
bf,W
ba,B
aa,W
rq,B
il,W
me,B
ke,W
nf,B
mo,W
kl,B
nr,W
or,B
fs,W
er,B
lk,W
kk,B
kj,W
jj,B
jk,W
im,B
hm,W
jm,B
ij,W
ji,B
lj,W
hl,B
ii,W
jh,B
fn,W
em,B
ih,W
jg,B
ll,W
lm,B
mm,W
ig,B
ln,W
hh,B
hi,W
hk,B
ik,W
gi,B
gh,W
hg,B
gj,W
fi,B
hj,W
gk,B
