Move,Player
dq,B
cd,W
qp,B
pd,W
cn,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
iq,W
gq,B
io,W
fc,B
dc,W
jc,B
lc,W
dg,B
ee,W
de,B
ef,W
df,B
ed,W
hd,B
cl,W
cj,B
cp,W
cq,B
co,W
cm,B
ep,W
eq,B
fp,W
dl,B
el,W
dk,B
qf,W
be,B
bd,W
db,B
eb,W
ec,B
fb,W
gc,B
gb,W
hb,B
cc,W
hq,B
hr,W
gr,B
hp,W
en,B
eo,W
fn,B
gp,W
ir,B
jr,W
hs,B
jq,W
nc,B
le,W
pc,B
qc,W
qb,B
oc,W
pb,B
od,W
qd,B
rc,W
rd,B
rb,W
ra,B
hf,W
if,B
ie,W
he,B
ig,W
jf,B
je,W
gf,B
hg,W
gg,B
gh,W
fh,B
hi,W
dd,B
fi,W
eh,B
pj,W
mk,B
qe,W
sb,B
mi,W
kj,B
kh,W
no,B
nm,W
ok,B
pm,W
pk,B
qm,W
qj,B
pi,W
ni,B
nj,W
mj,B
nh,W
mm,B
mn,W
lm,B
nn,W
ij,B
oi,W
nl,B
fg,W
ge,B
jk,W
jj,B
gk,W
hk,B
jm,W
gl,B
fk,W
hj,B
gj,W
hm,B
ro,W
nr,B
mr,W
np,B
mq,W
rn,B
rm,W
rk,B
il,W
hl,B
qo,W
po,B
pn,W
rp,B
sn,W
kd,B
ld,W
oo,B
sp,W
rr,B
bf,W
ob,B
re,W
sc,B
fq,W
fr,B
ce,W
nd,B
ne,W
qh,B
ph,W
qg,B
pg,W
jn,B
in,W
kn,B
im,W
mo,B
lo,W
ln,B
rq,W
qq,B
on,W
pp,B
ol,W
nk,B
rl,W
or,B
bq,W
br,B
kp,W
pl,B
sl,W
ei,B
bh,W
li,B
lh,W
ga,B
cb,W
fa,B
da,W
bg,B
ch,W
jg,B
jh,W
ih,B
hh,W
ii,B
gi,W
fl,B
ek,W
em,B
kf,W
ej,B
kg,W
cf,B
ae,W
bi,B
ci,W
jo,B
