Move,Player
dq,B
cd,W
qd,B
oc,W
ed,B
gc,W
cc,B
cg,W
dd,B
bd,W
eb,B
jd,W
bc,B
cj,W
pq,B
pe,W
qe,B
pf,W
qg,B
po,W
co,B
qq,W
qr,B
qp,W
or,B
qi,W
pg,B
oi,W
ng,B
qc,W
pd,B
pc,W
od,B
nd,W
ne,B
md,W
pl,B
nl,W
pj,B
pi,W
on,B
oo,W
nk,B
rl,W
ql,B
rm,W
ml,B
nq,W
qn,B
nr,W
rn,B
qj,W
mi,B
nj,W
nm,B
rr,W
mj,B
rh,W
rg,B
qk,W
pk,B
rj,W
lq,B
eq,W
ep,B
fq,W
dr,B
fp,W
eo,B
jq,W
np,B
no,W
mp,B
op,W
hq,B
hp,W
iq,B
ip,W
jr,B
jp,W
oq,B
ps,W
mr,B
ns,W
kr,B
gn,W
cl,B
gl,W
ic,B
id,W
hc,B
hd,W
gb,B
jc,W
jb,B
kb,W
bi,B
bj,W
bg,B
cf,W
bf,B
ce,W
ch,B
dh,W
dg,B
ci,W
bh,B
eg,W
df,B
de,W
ef,B
ee,W
ff,B
fe,W
gf,B
ge,W
di,B
eh,W
dj,B
gh,W
fj,B
hf,W
ei,B
fi,W
gi,B
fh,W
dk,B
gj,W
ib,B
fc,W
fb,B
mf,W
nf,B
lk,W
kl,B
kk,W
jk,B
jl,W
ll,B
ki,W
gk,B
hi,W
jj,B
li,W
hl,B
hk,W
gm,B
fk,W
jm,B
hm,W
il,B
em,W
me,B
le,W
lf,B
ke,W
ka,B
lb,W
ji,B
mk,W
ni,B
ok,W
oj,B
kg,W
nk,B
dm,W
lg,B
lh,W
jh,B
nj,W
kh,B
mh,W
lj,B
qm,W
pn,B
pm,W
nk,B
cm,W
kj,B
bn,W
bk,B
bp,W
fo,B
go,W
bo,B
ao,W
bq,B
cp,W
dp,B
cn,W
do,B
oh,W
nh,B
kf,W
mg,B
cq,W
cr,B
ap,W
aq,B
an,W
bs,B
er,W
ds,B
om,W
nn,B
ol,W
nj,B
mo,W
sk,B
sj,W
sm,B
rk,W
sh,B
si,W
sg,B
qh,W
ms,B
pp,W
la,B
ma,W
ja,B
nb,W
rc,B
rb,W
rd,B
gr,W
hr,B
al,W
aj,B
ac,W
ab,B
ad,W
sb,B
ra,W
bb,B
ro,W
gs,B
fs,W
hs,B
og,W
of,B
ig,W
jg,B
jf,W
ih,B
hh,W
fd,B
gd,W
sn,B
sl,W
so,B
sp,W
in,B
ln,W
mn,B
ko,W
es,B
gp,W
fr,B
qo,W
mm,B
fs,W
mq,B
os,W
fr,B
qf,W
rf,B
fs,W
hn,B
fm,W
bl,B
ec,W
dc,B
fr,W
dl,B
ej,W
ek,B
el,W
ij,B
jn,W
io,B
lp,W
kq,B
kp,W
hj,B
gm,W
im,B
af,W
ag,B
ae,W
ak,B
am,W
fj,B
kn,W
ik,B
gk,W
ej,B
qb,W
sc,B
