Move,Player
dp,B
dd,W
qp,B
pd,W
qf,B
nc,W
pj,B
np,W
oq,B
jp,W
op,B
fq,W
cn,B
qh,W
ph,B
pi,W
qi,B
oi,W
rh,B
qj,W
qg,B
ri,W
qk,B
qh,W
qc,B
pk,W
qd,B
oh,W
hc,B
jc,W
jb,B
ib,W
ic,B
hb,W
fc,B
gb,W
fe,B
jd,W
ie,B
kb,W
df,B
ec,W
dj,B
cf,W
cg,B
ce,W
dg,B
fo,W
eq,B
fr,W
lq,B
dm,W
dn,B
em,W
cm,B
dk,W
en,B
ej,W
fn,B
di,W
cj,B
ci,W
bk,B
bi,W
ei,B
fj,W
bj,B
fi,W
eh,B
bg,W
ed,B
ee,W
fd,B
de,W
gh,B
fh,W
fg,B
gg,W
ef,B
dh,W
hh,B
eg,W
ff,B
kq,W
lp,B
lr,W
mr,B
dr,W
bh,B
bf,W
kr,B
jr,W
ls,B
cq,W
pl,B
oj,W
ql,B
nm,W
je,B
ih,W
hg,B
bo,W
go,B
gp,W
ho,B
in,W
iq,B
ip,W
ir,B
hp,W
bp,B
cp,W
co,B
bq,W
bn,B
ap,W
ob,B
ig,W
hj,B
hf,W
gf,B
ii,W
gj,B
gl,W
ij,B
il,W
jj,B
ep,W
fl,B
fk,W
fm,B
bl,W
cl,B
aj,W
dl,B
ak,W
ck,B
ek,W
hm,B
hl,W
im,B
jm,W
gm,B
kl,W
