Move,Player
dq,B
cd,W
qp,B
pd,W
ed,B
gc,W
cc,B
cg,W
bg,B
bf,W
bd,B
dc,W
dg,B
ch,W
ce,B
dd,W
cf,B
bc,W
be,B
cb,W
dh,B
bh,W
ci,B
bi,W
cj,B
bj,W
ck,B
ag,W
kp,B
do,W
fp,B
fo,W
go,B
fn,W
ep,B
ei,W
di,B
gn,W
ho,B
ek,W
fi,B
hn,W
in,B
cq,W
eo,B
en,W
dn,B
co,W
dm,B
dr,W
er,B
cr,W
im,B
gl,W
hj,B
gp,W
hp,B
gq,W
gr,B
hk,W
ik,B
gj,W
hi,B
gi,W
gh,B
fh,W
fj,B
gk,W
gg,B
ej,W
eh,B
fk,W
fi,B
il,W
jl,B
hm,W
jj,B
kk,W
hl,B
dl,W
cl,B
il,W
jk,B
em,W
dk,B
el,W
bn,B
bo,W
cn,B
fm,W
gd,B
hd,W
ge,B
hc,W
qf,B
oq,W
pq,B
po,W
pp,B
lp,W
op,B
ko,W
jp,B
hq,W
iq,B
hr,W
fq,B
io,W
ip,B
jo,W
ir,B
jm,W
hl,B
np,W
km,B
oo,W
qo,B
pm,W
qn,B
lm,W
pn,B
nm,W
on,B
kn,W
jn,B
il,W
jm,B
mo,W
om,B
nk,W
ol,B
mq,W
or,B
nd,W
ll,B
mm,W
nl,B
ml,W
mk,B
mj,W
lk,B
lj,W
kl,B
no,W
of,B
hh,W
nj,B
hg,W
fg,B
ni,W
ok,B
mf,W
if,B
qe,W
rf,B
oj,W
pj,B
nk,W
nn,B
mn,W
nj,B
oi,W
pi,B
ji,W
ki,B
kj,W
nk,B
kh,W
je,B
ih,W
hf,B
kd,W
qc,B
de,W
df,B
ee,W
ao,B
bp,W
dp,B
ar,W
ap,B
aq,W
an,B
cp,W
jd,B
jc,W
jg,B
re,W
oc,B
od,W
pc,B
nc,W
nb,B
mb,W
na,B
sf,W
lc,B
kc,W
jh,B
li,W
ig,B
pa,W
pb,B
qh,W
ph,B
rg,W
mh,B
ng,W
lh,B
kg,W
ii,B
rj,W
rk,B
ri,W
qk,B
nh,W
pg,B
ma,W
qa,B
ld,W
kf,B
