Move,Player
dp,B
dd,W
qp,B
pd,W
qf,B
nc,W
pj,B
np,W
oq,B
jp,W
nq,B
fq,W
cn,B
ql,W
qk,B
pl,W
nj,B
qo,W
pp,B
ml,W
rd,B
cf,W
qc,B
kc,W
eb,B
db,W
jc,B
jd,W
dc,B
ec,W
cc,B
cb,W
ed,B
fc,W
cd,B
de,W
fb,B
bb,W
kd,B
kb,W
je,B
id,W
gc,B
fd,W
fe,B
ee,W
gd,B
ed,W
ic,B
ie,W
hb,B
jb,W
ke,B
ib,W
hc,B
if,W
gf,B
pf,W
pg,B
kg,W
md,B
of,W
lg,B
qe,W
rf,B
lh,W
mg,B
og,W
kh,B
ih,W
jg,B
ff,W
ge,B
ig,W
fg,B
ki,W
kf,B
ph,W
li,B
re,W
ob,B
nb,W
oc,B
nd,W
od,B
ne,W
se,B
lj,W
mi,B
qg,W
oe,B
pe,W
rb,B
oa,W
nf,B
pa,W
qb,B
mc,W
sd,B
rg,W
me,B
ng,W
mf,B
la,W
kj,B
ji,W
lk,B
jj,W
kk,B
il,W
dh,B
bh,W
bi,B
ch,W
ci,B
di,W
ce,B
df,W
eh,B
dj,W
bf,B
bg,W
be,B
bj,W
bc,B
ad,W
ag,B
cj,W
dg,B
cg,W
ef,B
ai,W
ac,B
ab,W
da,B
cq,W
dq,B
cp,W
do,B
bo,W
cr,B
br,W
dr,B
bn,W
gq,B
gp,W
hq,B
hp,W
iq,B
jq,W
ip,B
fr,W
fp,B
fo,W
ep,B
io,W
jr,B
ir,W
hr,B
kr,W
is,B
ks,W
ho,B
go,W
hn,B
in,W
gm,B
gn,W
hm,B
fm,W
fl,B
em,W
im,B
jm,W
gl,B
gr,W
dl,B
gs,W
el,B
hs,W
bl,B
fi,W
bm,B
bs,W
gi,B
gj,W
fj,B
fk,W
hj,B
gh,W
gk,B
fh,W
hh,B
