Move,Player
dq,B
cd,W
qp,B
pd,W
nc,B
qf,W
fc,B
dc,W
jd,B
do,W
co,B
cn,W
cp,B
dn,W
fq,B
dj,W
fe,B
dg,W
pj,B
op,W
mp,B
ql,W
po,B
qq,W
rq,B
pq,W
rr,B
oo,W
pm,B
mo,W
lp,B
lo,W
jp,B
kp,W
kq,B
ko,W
jq,B
qj,W
qi,B
ro,W
rp,B
pi,W
qk,B
rj,W
oj,B
pk,W
ok,B
pl,W
ol,B
qm,W
ri,B
rk,W
ph,B
pn,W
rn,B
nd,W
md,B
mc,W
ob,B
ne,W
mg,B
oc,W
nb,B
pb,W
lc,B
me,W
mb,B
mi,W
nh,B
og,W
pg,B
pf,W
lk,B
mr,W
qn,B
om,W
qb,B
pa,W
qc,B
pc,W
re,B
rf,W
se,B
ng,W
mh,B
rh,W
rc,B
oi,W
oh,B
ni,W
li,B
qh,W
mj,B
si,W
de,B
ed,W
ee,B
ce,W
dd,B
cc,W
ec,B
ho,W
gp,B
dp,W
cq,B
fg,W
el,B
dk,W
fn,B
hm,W
hk,B
kj,W
qi,B
ri,W
nj,B
qi,W
lj,B
ij,W
il,B
jl,W
im,B
in,W
jm,B
kl,W
km,B
ll,W
jo,B
je,W
ie,B
kd,W
jf,B
ke,W
kf,B
lf,W
kc,B
kg,W
jg,B
kh,W
jk,B
kk,W
ki,B
ji,W
jh,B
lg,W
le,B
mf,W
lm,B
ml,W
mm,B
ik,W
hl,B
lq,W
lr,B
mq,W
eh,B
eg,W
ci,B
di,W
bl,B
cl,W
bm,B
bn,W
ch,B
dh,W
cm,B
dm,W
dl,B
ck,W
bk,B
bj,W
cj,B
aj,W
bi,B
bg,W
