Move,Player
dp,B
dd,W
qp,B
qd,W
kp,B
cn,W
fq,B
dk,W
cf,B
ce,W
df,B
fd,W
ci,B
bj,W
bi,B
bp,W
oc,B
kc,W
qg,B
pe,W
pj,B
op,W
qn,B
mq,W
lq,B
qq,W
rq,B
pq,W
rr,B
mp,W
ln,B
om,W
pm,B
ol,W
on,B
nn,W
nm,B
mn,W
mm,B
oo,W
pn,B
lm,W
ll,B
km,W
nk,B
ko,W
kl,B
jm,W
jo,B
lp,W
kq,B
io,W
ip,B
jn,W
hc,B
nd,W
fb,B
eb,W
ec,B
db,W
fc,B
ed,W
be,B
bd,W
cc,B
dc,W
cd,B
id,W
jb,B
kb,W
hd,B
he,W
ie,B
jd,W
ge,B
hf,W
gd,B
de,W
bc,B
bf,W
ad,B
ef,W
cg,B
fg,W
hb,B
hh,W
fe,B
ee,W
hg,B
gg,W
ig,B
if,W
jf,B
je,W
gf,B
ie,W
ja,B
hp,W
hq,B
eq,W
gp,B
ep,W
dq,B
er,W
do,B
fo,W
dn,B
cm,W
fn,B
go,W
ho,B
gn,W
in,B
fm,W
el,B
em,W
ih,B
ii,W
hi,B
gh,W
ji,B
ij,W
im,B
jl,W
jk,B
ml,W
nl,B
kk,W
ik,B
lk,W
hj,B
ga,W
gb,B
fj,W
ej,B
fk,W
ek,B
fl,W
ei,B
fi,W
dm,B
dl,W
bo,B
co,W
cp,B
bn,W
bq,B
ao,W
ar,B
cr,W
ap,B
aq,W
no,B
mo,W
ap,B
bk,W
bo,B
an,W
dr,B
ds,W
bs,B
cs,W
br,B
bp,W
bl,B
al,W
bo,B
bg,W
ch,B
bp,W
qc,B
rc,W
bo,B
ic,W
ib,B
bp,W
rb,B
pc,W
bo,B
fa,W
ha,B
bp,W
qb,B
aq,W
od,B
oe,W
pd,B
nc,W
ob,B
jg,W
jh,B
kf,W
gm,B
hm,W
il,B
ph,W
pg,B
oh,W
og,B
nh,W
ng,B
ok,W
ne,B
nf,W
me,B
mf,W
mg,B
le,W
mj,B
nj,W
mk,B
li,W
oj,B
ni,W
pk,B
re,W
qh,B
nb,W
sc,B
oa,W
pb,B
eh,W
cj,B
ck,W
ap,B
bo,W
aj,B
dj,W
di,B
es,W
rd,B
qe,W
rf,B
qr,W
lr,B
is,W
ir,B
gs,W
js,B
bb,W
cb,B
ca,W
nr,B
ba,W
bh,B
ab,W
ac,B
mr,W
ms,B
lg,W
cq,B
bm,W
gl,B
hl,W
gk,B
hn,W
jj,B
en,W
ll,B
lj,W
se,B
rs,W
ka,B
la,W
nq,B
np,W
pa,B
na,W
gr,B
af,W
ah,B
dg,W
ag,B
hs,W
fp,B
eo,W
kh,B
lh,W
ea,B
or,W
of,B
md,W
fa,B
da,W
os,B
ps,W
ns,B
po,W
qo,B
sr,W
rp,B
pi,W
qi,B
dh,W
ae,B
oq,W
ls,B
kg,W
hr,B
fs,W
pl,B
qs,W
sq,B
ak,W
ml,B
kl,W
qf,B
ne,W
hk,B
