Move,Player
dp,B
dd,W
pq,B
pd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
hq,B
hp,W
lq,B
lp,W
ip,B
iq,W
io,B
jq,W
gp,B
hr,W
ho,B
mp,W
nc,B
qf,W
fc,B
cf,W
jd,B
gq,W
db,B
id,W
je,B
jc,W
ic,B
hc,W
ib,B
hb,W
jb,B
ie,W
kc,B
ec,W
eb,B
fd,W
cd,B
ce,W
gd,B
gc,W
fb,B
ge,W
bd,B
dj,W
qc,B
pc,W
pb,B
qd,W
rb,B
rc,W
qb,B
qj,W
dr,B
cm,W
dm,B
cl,W
bn,B
eo,W
dn,B
gn,W
hm,B
do,W
co,B
ep,W
eq,B
fp,W
dl,B
dk,W
ql,B
oc,W
nd,B
ob,W
rd,B
re,W
sc,B
oj,W
fr,B
gr,W
og,B
pg,W
oh,B
ph,W
gj,B
jg,W
fh,B
gk,W
fk,B
fj,W
ej,B
ek,W
fi,B
fl,W
fj,B
gl,W
ik,B
il,W
jl,B
hj,W
di,B
ci,W
ch,B
dh,W
dg,B
ei,W
eh,B
di,W
fe,B
hd,W
ee,B
cg,W
ed,B
ij,W
jk,B
gg,W
fg,B
hk,W
im,B
pl,W
qk,B
pk,W
rj,B
km,W
qi,B
pi,W
ll,B
lj,W
lm,B
kn,W
lk,B
qm,W
rm,B
nn,W
mj,B
pm,W
qn,B
li,W
mi,B
mh,W
ni,B
nf,W
mg,B
mf,W
lh,B
kh,W
lg,B
ng,W
nh,B
lf,W
ki,B
rk,W
rl,B
