Move,Player
dp,B
dd,W
qp,B
pd,W
qf,B
nc,W
pi,B
np,W
oq,B
jp,W
fq,B
nq,W
op,B
no,W
oo,B
nn,W
cf,B
ch,W
cc,B
cd,W
dc,B
ed,W
bd,B
be,W
bc,B
ce,W
fc,B
cn,W
bp,B
dk,W
ei,B
di,W
pl,B
rd,W
eg,B
df,W
lq,B
gq,W
gr,B
hr,W
hq,B
gp,W
ir,B
fr,W
hs,B
eq,W
fp,B
ep,W
fo,B
eo,W
er,B
fn,W
go,B
dr,W
fs,B
dq,W
lo,B
ln,W
mm,B
nm,W
ml,B
pm,W
qm,B
pn,W
qn,B
ok,W
mn,B
mk,W
kn,B
pj,W
oi,B
qo,W
po,B
ql,W
ro,B
nk,W
mi,B
li,W
lj,B
qi,W
qh,B
rj,W
rl,B
qk,W
ri,B
rm,W
rn,B
lk,W
lh,B
ki,W
kj,B
mj,W
jj,B
ni,W
mh,B
nh,W
ng,B
oh,W
od,B
oc,W
pe,B
qd,W
mf,B
lp,W
kp,B
mo,W
lm,B
of,W
qj,B
og,W
rk,B
qi,W
sj,B
qj,W
rg,B
ph,W
ld,B
ge,W
cm,B
dm,W
cl,B
bn,W
dl,B
el,W
em,B
fl,W
dn,B
do,W
dj,B
ej,W
cj,B
bm,W
bf,B
cg,W
fm,B
gm,W
ck,B
gl,W
