Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pl,B
jq,W
qp,B
gq,W
cn,B
kc,W
qh,B
pc,W
pe,B
qe,W
pf,B
ob,W
lq,B
od,W
eq,B
jo,W
cf,B
fd,W
cc,B
cd,W
bd,B
be,W
bc,B
ce,W
eb,B
fb,W
ec,B
fc,W
bf,B
ae,W
dc,B
ff,W
dj,B
po,W
np,B
qj,W
rl,B
no,W
mp,B
oj,W
nl,B
qk,W
ql,B
mj,W
mm,B
ok,W
ln,B
lh,W
kd,B
jc,W
lg,B
mg,W
mf,B
kg,W
lf,B
ng,W
nf,B
og,W
nc,B
nd,W
pd,B
qb,W
kf,B
jg,W
ri,B
rg,W
qf,B
rf,W
ie,B
hf,W
he,B
gf,W
kh,B
li,W
ph,B
sk,W
jf,B
if,W
ki,B
kj,W
ig,B
jh,W
ji,B
ih,W
hh,B
ii,W
jj,B
md,W
ld,B
mc,W
ni,B
oi,W
oh,B
nh,W
kk,B
ij,W
jk,B
ol,W
om,B
pm,W
pn,B
go,W
hc,B
jd,W
je,B
lc,W
ik,B
gi,W
ir,B
hr,W
iq,B
jr,W
ip,B
jp,W
mi,B
lj,W
js,B
ks,W
is,B
lr,W
gp,B
fp,W
hp,B
ho,W
fq,B
fn,W
