Move,Player
dp,B
dd,W
qp,B
pd,W
oq,B
fq,W
cn,B
dr,W
cf,B
fc,W
hq,B
cq,W
eq,B
er,W
fp,B
gp,W
gq,B
fr,W
go,B
ch,W
jp,B
pj,W
eg,B
di,W
ed,B
ec,W
cd,B
de,W
ce,B
cc,W
df,B
ee,W
bc,B
cb,W
ei,B
ej,W
fi,B
cl,W
dk,B
ck,W
dj,B
cj,W
dh,B
ci,W
ek,B
dl,W
fl,B
dn,W
cp,B
fm,W
bq,B
br,W
gm,B
fo,W
hp,B
gn,W
hm,B
hn,W
em,B
fn,W
el,B
dm,W
dq,B
cr,W
en,B
eo,W
do,B
gl,W
fj,B
ep,W
in,B
gp,W
bo,B
ho,W
bm,B
aq,W
bp,B
im,W
ql,B
oo,W
np,B
pp,W
pq,B
qo,W
pn,B
pm,W
qm,B
qn,W
rp,B
pl,W
rn,B
qk,W
nc,B
pc,W
kc,B
ld,W
lc,B
nd,W
ob,B
ro,W
so,B
po,W
rm,B
qq,W
rq,B
sp,W
sq,B
sn,W
sm,B
rk,W
qb,B
pb,W
pa,B
rc,W
ni,B
qr,W
rr,B
li,W
mj,B
oh,W
nh,B
ng,W
mg,B
nf,W
rb,B
mn,W
qc,B
qd,W
lj,B
lp,W
lo,B
kp,W
ko,B
jo,W
jm,B
hl,W
io,B
jq,W
jn,B
ir,W
lr,B
jl,W
kl,B
kk,W
ll,B
gg,W
fg,B
oc,W
mb,B
rd,W
hr,B
hs,W
gs,B
js,W
is,B
bl,W
bg,B
hs,W
gr,B
mo,W
mp,B
ln,W
kq,B
kn,W
lq,B
jj,W
ki,B
kg,W
ji,B
hi,W
ij,B
jk,W
ii,B
lh,W
kj,B
hj,W
jg,B
jf,W
ik,B
il,W
ig,B
gf,W
kf,B
bh,W
ah,B
ip,W
iq,B
ai,W
bj,B
bb,W
bd,B
lf,W
ke,B
kd,W
je,B
lg,W
ie,B
jc,W
jb,B
ib,W
le,B
md,W
kb,B
me,W
nm,B
ic,W
sb,B
