Move,Player
dp,B
dd,W
pq,B
pd,W
qo,B
fq,W
cn,B
dr,W
cf,B
fc,W
hq,B
cq,W
eq,B
er,W
fp,B
gp,W
gq,B
fr,W
go,B
ch,W
eg,B
pj,W
jp,B
dj,W
ed,B
de,W
dh,B
di,W
cg,B
eh,W
fh,B
dg,W
df,B
ee,W
dh,B
eo,W
ep,B
dg,W
ef,B
fi,W
dh,B
gh,W
ei,B
ej,W
fe,B
cc,W
gi,B
eh,W
ec,B
fd,W
ei,B
fj,W
ge,B
eh,W
fg,B
hj,W
eb,B
fb,W
hc,B
nc,W
ga,B
fa,W
gb,B
db,W
ql,B
oq,W
mq,B
mp,W
or,B
nr,W
nq,B
op,W
np,B
pr,W
oo,B
pp,W
qq,B
os,W
qp,B
mr,W
lq,B
lr,W
po,B
jr,W
qf,B
rd,W
ph,B
nj,W
nh,B
qk,W
pl,B
lj,W
lc,B
qh,W
qi,B
pi,W
rh,B
oh,W
qg,B
og,W
rk,B
ke,W
nb,B
ob,W
nd,B
oc,W
nf,B
kc,W
kb,B
jc,W
ld,B
jf,W
jb,B
mb,W
lb,B
hg,W
hh,B
gg,W
gd,B
dc,W
ig,B
ih,W
jg,B
kg,W
jh,B
hi,W
if,B
kh,W
ji,B
ng,W
mg,B
mh,W
lh,B
mi,W
ki,B
lg,W
mf,B
li,W
je,B
kf,W
bh,B
ie,W
jk,B
ci,W
bi,B
cl,W
bj,B
il,W
jl,B
im,W
gm,B
ik,W
ll,B
hn,W
hp,B
rj,W
qj,B
pk,W
rl,B
kn,W
mk,B
of,W
ok,B
mc,W
md,B
km,W
lk,B
oj,W
ck,B
el,W
gk,B
gn,W
oe,B
pe,W
dm,B
em,W
dl,B
bo,W
qr,B
kq,W
kp,B
be,W
ir,B
js,W
jq,B
kr,W
or,B
oq,W
qe,B
re,W
bn,B
mn,W
bp,B
bq,W
cp,B
ap,W
qd,B
qc,W
rf,B
bf,W
