Move,Player
dq,B
cd,W
qd,B
oc,W
pp,B
co,W
pe,B
kc,W
fp,B
nq,W
kq,B
qq,W
pq,B
qp,W
po,B
pr,W
or,B
qr,W
oq,B
qn,W
ck,B
ed,W
cp,B
no,W
mp,B
ci,W
ek,B
jo,W
np,B
fn,W
dn,B
jq,W
kp,B
ho,W
hq,B
bp,W
bq,B
dp,W
cq,B
fl,W
el,B
ei,W
fk,B
hl,W
hc,B
fc,W
hj,B
gq,W
gp,B
hp,W
gr,B
iq,W
hr,B
jk,W
ql,B
qm,W
pl,B
nd,W
ph,B
id,W
gg,B
gi,W
hi,B
gh,W
hh,B
hg,W
jd,B
jc,W
ie,B
ig,W
fg,B
eg,W
ic,B
kd,W
je,B
ge,W
gj,B
he,W
fi,B
eh,W
fh,B
kf,W
jm,B
km,W
kn,B
jn,W
kl,B
lm,W
jl,B
ko,W
ln,B
lo,W
mn,B
mo,W
mm,B
lp,W
lq,B
mq,W
op,B
on,W
kr,B
ol,W
ok,B
nl,W
nk,B
mk,W
ml,B
nn,W
kk,B
mj,W
ki,B
oi,W
pj,B
ng,W
of,B
pi,W
qi,B
oh,W
pg,B
qb,W
bj,B
eo,W
do,B
bi,W
me,B
mf,W
ne,B
md,W
fe,B
ee,W
jg,B
jf,W
le,B
jj,W
kj,B
ji,W
jh,B
ih,W
lf,B
lg,W
kh,B
kg,W
ke,B
if,W
ik,B
hd,W
ai,B
ah,W
aj,B
bh,W
rb,B
jr,W
ks,B
qc,W
rc,B
rm,W
mh,B
mg,W
qa,B
rk,W
rl,B
sl,W
rj,B
pb,W
gf,B
hf,W
fo,B
cj,W
bl,B
nm,W
ll,B
rd,W
re,B
pd,W
qe,B
bk,W
ak,B
gn,W
nj,B
qk,W
pk,B
en,W
ep,B
al,W
am,B
lh,W
ii,B
ni,W
qj,B
sk,W
sj,B
sm,W
fd,B
gc,W
in,B
jp,W
mr,B
ra,W
sa,B
pa,W
em,B
ra,W
qo,B
ro,W
qa,B
os,W
ns,B
ps,W
hm,B
gl,W
io,B
ip,W
ra,B
od,W
dj,B
ej,W
ef,B
df,W
ff,B
di,W
gd,B
dk,W
dl,B
hb,W
pm,B
pn,W
li,B
mi,W
ld,B
lc,W
og,B
is,W
hs,B
oe,W
nf,B
ib,W
qh,B
hn,W
im,B
dj,W
il,B
nh,W
nr,B
rp,W
hk,B
