Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
oc,B
dr,W
ip,B
jq,W
fp,B
gq,W
qf,B
pe,W
pf,B
nd,W
mc,B
pc,W
pb,B
od,W
ob,B
le,W
rc,B
rd,W
qc,B
nc,W
nb,B
lc,W
md,B
me,W
ld,B
kd,W
mb,B
of,W
og,B
nf,W
ke,B
ph,W
pg,B
ni,W
qh,B
jd,W
kf,B
mh,W
he,B
ie,W
if,B
hd,W
ge,B
gd,W
fe,B
ec,W
df,B
ig,W
jg,B
hf,W
jf,B
hg,W
fg,B
jh,W
kh,B
ji,W
ki,B
lg,W
kg,B
kj,W
jj,B
hi,W
lj,B
kk,W
mi,B
nh,W
lk,B
ll,W
kl,B
jk,W
ml,B
lm,W
mk,B
qi,W
ij,B
jl,W
hk,B
fh,W
pi,B
oh,W
ri,B
qj,W
pj,B
rh,W
rg,B
qg,W
ic,B
id,W
qh,B
pk,W
oj,B
qg,W
gh,B
qh,W
fi,B
cm,W
ck,B
hl,W
gl,B
hm,W
gk,B
cf,W
cg,B
ce,W
bg,B
co,W
dn,B
bn,W
cp,B
bp,W
cr,B
bq,W
do,B
bo,W
ho,B
iq,W
kn,B
km,W
lq,B
lp,W
mp,B
mq,W
kp,B
lo,W
ln,B
lr,W
jn,B
jm,W
ik,B
mm,W
mo,B
nl,W
nk,B
nm,W
ok,B
in,W
io,B
pl,W
ol,B
jo,W
ko,B
om,W
qm,B
pm,W
sd,B
se,W
sc,B
qe,W
kb,B
lf,W
li,B
cl,W
bl,B
bm,W
bk,B
gm,W
fm,B
el,W
fl,B
cq,W
cc,B
bd,W
eb,B
fb,W
db,B
ef,W
ee,B
fc,W
bc,B
de,W
bf,B
dg,W
eh,B
jb,W
ib,B
lb,W
kc,B
jc,W
la,B
ja,W
er,B
dq,W
eq,B
gp,W
fn,B
fo,W
ep,B
go,W
ds,B
bs,W
rl,B
be,W
bb,B
ci,W
bi,B
ch,W
bh,B
em,W
en,B
dh,W
cj,B
or,W
pr,B
ps,W
qs,B
os,W
qr,B
gn,W
hr,B
kq,W
lp,B
pn,W
po,B
jr,W
rk,B
qn,W
rn,B
rj,W
gb,B
ha,W
hb,B
ea,W
da,B
fa,W
hc,B
ej,W
dj,B
dc,W
ca,B
ff,W
gf,B
ei,W
ek,B
fj,W
di,B
hh,W
gg,B
gi,W
ii,B
fh,W
