Move,Player
dq,B
cd,W
qd,B
oc,W
pp,B
co,W
ed,B
gc,W
cc,B
cg,W
dd,B
bd,W
eb,B
pe,W
qe,B
pf,W
qg,B
jd,W
bc,B
cj,W
qc,B
mc,W
nq,B
fp,W
do,B
dp,W
ep,B
cp,W
eq,B
eo,W
fo,B
dn,W
gp,B
iq,W
fn,B
gr,W
fr,B
gq,W
fq,B
lq,W
dk,B
ck,W
dm,B
cm,W
cl,B
bl,W
dl,B
cn,W
qo,B
qi,W
pg,B
ql,W
dg,B
dh,W
cf,B
bf,W
eg,B
ch,W
le,B
ld,W
kr,B
oq,W
op,B
nr,W
mq,B
mr,W
lr,B
pq,W
lp,B
kq,W
jq,B
kp,W
jp,B
ko,W
mo,B
qq,W
ms,B
os,W
mm,B
km,W
ip,B
kk,W
pk,B
pl,W
ok,B
qk,W
pi,B
rg,W
rh,B
qh,W
ri,B
qj,W
qf,B
ph,W
ro,B
rp,W
oh,B
pj,W
nj,B
rj,W
rf,B
nl,W
ol,B
om,W
nm,B
ni,W
oi,B
oj,W
nk,B
mi,W
ml,B
og,W
nh,B
mh,W
ng,B
of,W
nf,B
ne,W
lg,B
kf,W
mg,B
ki,W
me,B
ke,W
nd,B
od,W
oe,B
si,W
sg,B
ne,W
nc,B
nb,W
oe,B
pn,W
pd,B
nn,W
mn,B
qn,W
rm,B
rn,W
sn,B
qm,W
rl,B
no,W
np,B
po,W
qp,B
oo,W
rq,B
rr,W
sp,B
sr,W
lj,B
jr,W
ir,B
kj,W
li,B
pb,W
jn,B
jo,W
kn,B
io,W
hp,B
in,W
im,B
jm,W
ln,B
hm,W
il,B
hl,W
ik,B
gn,W
hk,B
gk,W
gj,B
fl,W
fk,B
gl,W
fj,B
hj,W
ij,B
hi,W
ii,B
hh,W
fm,B
