Move,Player
pd,B
dd,W
qp,B
dq,W
nq,B
dn,W
cc,B
cd,W
dc,B
ed,W
fb,B
qf,W
qh,B
qc,W
qd,B
pc,W
od,B
rd,W
re,B
rc,W
rf,B
nc,W
ip,B
pi,W
qi,B
pj,W
ph,B
ni,W
pl,B
fc,W
gc,B
gd,W
gb,B
cj,W
mj,B
qj,W
nj,B
oh,W
og,B
ng,W
of,B
pp,W
po,B
qq,W
op,B
pq,W
ro,B
oo,W
no,B
on,W
nn,B
om,W
qm,B
rp,W
qo,B
nr,W
mr,B
or,W
mh,B
mp,W
mq,B
mi,W
li,B
lh,W
mg,B
np,W
oq,B
lp,W
ns,B
lj,W
ki,B
ok,W
ol,B
nl,W
nm,B
mm,W
pn,B
lk,W
ml,B
nk,W
ll,B
kl,W
lm,B
mn,W
pm,B
km,W
ln,B
mk,W
kn,B
jn,W
jo,B
in,W
gp,B
hq,W
hp,B
gq,W
cq,B
dp,W
er,B
dr,W
fq,B
fp,W
gr,B
ko,W
mo,B
jp,W
fo,B
io,W
cr,B
eq,W
ep,B
eo,W
fn,B
rg,W
rh,B
fp,W
fr,B
iq,W
ep,B
pg,W
pf,B
fp,W
jq,B
kq,W
jr,B
ri,W
qe,B
lg,W
mf,B
lf,W
ep,B
me,W
nf,B
fp,W
nh,B
oi,W
ep,B
sh,W
en,B
fp,W
dm,B
cm,W
ep,B
dl,W
em,B
fp,W
cn,B
go,W
ep,B
ec,W
do,B
eb,W
qg,B
gk,W
hd,B
ge,W
bd,B
jc,W
jd,B
kc,W
oc,B
ob,W
mc,B
ld,W
nb,B
pb,W
jg,B
if,W
ke,B
le,W
ig,B
jf,W
hf,B
he,W
kk,B
jk,W
kj,B
ii,W
jh,B
ji,W
kh,B
hg,W
hh,B
gg,W
pk,B
oj,W
hi,B
hj,W
fh,B
jj,W
hm,B
ih,W
be,B
bb,W
bc,B
cb,W
ch,B
cf,W
db,B
da,W
dj,B
ci,W
di,B
bh,W
ck,B
dh,W
jm,B
jl,W
im,B
kr,W
lo,B
ir,W
lq,B
gm,W
gn,B
dk,W
ek,B
ls,W
ea,B
fa,W
pr,B
js,W
lr,B
fl,W
hn,B
el,W
bm,B
nd,W
bk,B
bj,W
aj,B
cg,W
ne,B
md,W
rj,B
cl,W
bl,B
rk,W
si,B
qk,W
ik,B
hk,W
il,B
ij,W
rl,B
ai,W
ak,B
sk,W
sd,B
sc,W
se,B
sl,W
sm,B
ql,W
rm,B
gl,W
ri,B
hl,W
fm,B
sj,W
