Move,Player
dq,B
cd,W
qp,B
pd,W
cn,B
nq,W
kq,B
qq,W
pq,B
pp,W
qr,B
rq,W
op,B
po,W
oq,B
rr,W
pm,B
on,W
np,B
om,W
pk,B
qm,W
qg,B
nc,W
ed,B
gc,W
cc,B
bc,W
dc,B
cg,W
gd,B
hd,W
be,B
bd,W
ce,B
de,W
dd,B
cf,W
hc,B
ic,W
hb,B
ge,W
fd,B
id,W
ib,B
jb,W
jc,B
kb,W
df,B
ee,W
he,B
fe,W
kc,B
hf,W
lb,B
ie,W
bb,B
bf,W
ac,B
ae,W
ck,B
jq,W
jp,B
iq,W
kr,B
ip,W
jo,B
io,W
in,B
do,W
co,B
dp,W
cp,B
eq,W
dr,B
jn,W
hn,B
fp,W
fn,B
er,W
eo,B
ep,W
dn,B
jr,W
lo,B
lc,W
ja,B
rf,W
es,B
fs,W
ds,B
gr,W
qf,B
mb,W
ka,B
re,W
rg,B
rl,W
rk,B
oi,W
pi,B
ph,W
oh,B
ni,W
pl,B
pn,W
og,B
cq,W
cr,B
ld,W
ci,B
bq,W
br,B
mg,W
fi,B
mo,W
mp,B
hj,W
ob,B
qe,W
qc,B
nb,W
oc,B
od,W
rb,B
sc,W
nd,B
of,W
oa,B
pc,W
pb,B
na,W
sb,B
qa,W
ra,B
qb,W
pa,B
qb,W
qa,B
qh,W
nf,B
rh,W
oe,B
pf,W
pg,B
pe,W
sg,B
ri,W
mh,B
ne,W
oj,B
qj,W
mj,B
mi,W
li,B
nh,W
ng,B
lh,W
nj,B
mh,W
mf,B
kh,W
lf,B
pj,W
je,B
le,W
jg,B
kf,W
kg,B
jf,W
jh,B
ki,W
ji,B
kj,W
jj,B
kk,W
lg,B
lm,W
jk,B
jl,W
il,B
jm,W
hh,B
bi,W
bj,B
di,W
dj,B
ch,W
ei,B
cj,W
mn,B
mm,W
ci,B
cb,W
db,B
cj,W
kl,B
ll,W
ci,B
im,W
hm,B
cj,W
rn,B
qn,W
ci,B
gh,W
gi,B
cj,W
rm,B
ql,W
ci,B
sd,W
rc,B
cj,W
pr,B
dk,W
ci,B
hl,W
ik,B
cj,W
ej,B
bk,W
ci,B
fo,W
en,B
cj,W
fr,B
fq,W
ci,B
ar,W
bp,B
cj,W
gs,B
hs,W
ci,B
aq,W
ap,B
cj,W
rp,B
ro,W
ci,B
bs,W
as,B
cj,W
me,B
md,W
ci,B
hi,W
hg,B
cj,W
qk,B
sh,W
ci,B
gg,W
hk,B
cj,W
rj,B
qi,W
ci,B
aj,W
cj,B
bl,W
rs,B
sr,W
bm,B
cl,W
dl,B
bh,W
cm,B
ab,W
aa,B
ks,W
ls,B
js,W
lr,B
ak,W
fg,B
dh,W
ln,B
nn,W
