Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
dr,W
cf,B
fc,W
hq,B
cq,W
eq,B
er,W
fp,B
gp,W
gq,B
fr,W
go,B
ch,W
jp,B
qj,W
ef,B
eh,W
gg,B
ff,W
eg,B
dg,W
df,B
fg,W
fh,B
fe,W
ei,B
dh,W
fi,B
cj,W
bd,B
be,W
ed,B
dc,W
bf,B
bc,W
bh,B
bi,W
cg,B
dj,W
ae,B
fk,W
cd,B
cc,W
ai,B
aj,W
ah,B
dm,W
hj,B
hl,W
gl,B
gm,W
gk,B
fl,W
hm,B
hn,W
im,B
gn,W
in,B
ho,W
hp,B
fo,W
gp,B
eo,W
ep,B
qm,W
io,B
om,W
od,B
ld,W
md,B
mc,W
pf,B
nd,W
pd,B
qe,W
me,B
ne,W
nc,B
nf,W
qc,B
pe,W
oe,B
of,W
qf,B
rf,W
rg,B
rc,W
pc,B
re,W
rb,B
sb,W
sd,B
rd,W
lc,B
mb,W
qb,B
qg,W
pg,B
qh,W
nb,B
lb,W
ph,B
qi,W
mf,B
oh,W
mg,B
nh,W
kc,B
kb,W
jc,B
jb,W
ic,B
ob,W
oa,B
pa,W
na,B
hb,W
sc,B
se,W
sc,B
mh,W
pn,B
qq,W
qp,B
pr,W
qr,B
oq,W
rq,B
no,W
bk,B
em,W
do,B
en,W
fd,B
ee,W
gd,B
de,W
ce,B
gb,W
pm,B
ol,W
pl,B
pk,W
op,B
np,W
bp,B
bq,W
nq,B
mq,W
or,B
nr,W
mp,B
oq,W
fm,B
fn,W
nq,B
ma,W
oc,B
oq,W
fj,B
ej,W
nq,B
ke,W
kg,B
oq,W
lh,B
ie,W
hf,B
he,W
jf,B
je,W
