Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qm,B
iq,W
nc,B
kd,W
fc,B
dc,W
ic,B
qf,W
gq,B
dr,W
er,B
cj,W
ie,B
jc,W
ib,B
jf,W
ef,B
cg,W
pc,B
qc,W
qb,B
oc,W
pb,B
od,W
qd,B
rc,W
rd,B
rb,W
ra,B
ob,W
sc,B
cq,W
dp,B
bp,W
bo,B
br,W
lq,B
mr,W
jr,B
fr,W
ds,B
cs,W
cr,B
pa,W
bs,B
qa,W
jq,B
nm,W
qj,B
ko,W
jo,B
pm,W
ql,B
jn,W
io,B
in,W
hn,B
hm,W
kp,B
gm,W
lo,B
kn,W
lp,B
qn,W
rn,B
if,W
ln,B
pn,W
qo,B
pk,W
pl,B
ol,W
ok,B
nk,W
oj,B
nj,W
oi,B
he,W
ml,B
nl,W
hd,B
ge,W
ed,B
fb,W
gb,B
eb,W
gg,B
ff,W
fg,B
fd,W
ec,B
ee,W
de,B
dd,W
fe,B
rm,W
gd,B
ro,W
rl,B
sn,W
ce,B
be,W
bd,B
bc,W
rp,B
ri,W
qi,B
rh,W
pg,B
or,W
pr,B
rr,W
os,B
nr,W
oo,B
po,W
pp,B
np,W
rq,B
qr,W
sr,B
qs,W
ps,B
sp,W
nn,B
no,W
mn,B
on,W
jl,B
rj,W
mh,B
lj,W
pf,B
qg,W
ne,B
ad,W
dk,B
ck,W
dl,B
jj,W
ij,B
jk,W
ik,B
il,W
km,B
mf,W
nf,B
kl,W
jm,B
gj,W
ii,B
kh,W
gi,B
fi,W
fj,B
ej,W
fk,B
gh,W
gk,B
hi,W
ih,B
cl,W
dm,B
rs,W
dh,B
ch,W
ei,B
dj,W
dg,B
di,W
eh,B
ek,W
fl,B
el,W
em,B
je,W
cf,B
bf,W
al,B
ak,W
rk,B
me,W
nd,B
mg,W
ng,B
mi,W
lh,B
nh,W
ni,B
lg,W
oh,B
li,W
db,B
cb,W
kk,B
id,W
mk,B
mj,W
bm,B
cm,W
cn,B
bl,W
am,B
hg,W
hh,B
lc,W
kj,B
ji,W
lr,B
bn,W
an,B
qh,W
fa,B
da,W
kb,B
jb,W
ja,B
lb,W
pe,B
qe,W
gf,B
nh,W
mh,B
ao,W
ap,B
jh,W
nb,B
la,W
ka,B
hk,W
fh,B
ig,W
gi,B
lm,W
ll,B
mm,W
im,B
na,W
ms,B
ns,W
ls,B
oe,W
of,B
kc,W
ia,B
ph,W
md,B
pi,W
pj,B
ld,W
hf,B
ie,W
mb,B
ma,W
ga,B
ea,W
sj,B
si,W
sk,B
sm,W
qk,B
lh,W
nh,B
lk,W
kl,B
oo,W
