Move,Player
dq,B
cd,W
qp,B
pd,W
ed,B
ec,W
dd,B
dc,W
ce,B
fc,W
fd,B
gd,W
cc,B
bd,W
cb,B
bc,W
gc,B
hc,W
bb,B
be,W
gb,B
fb,W
hb,B
db,W
cf,B
bf,W
ic,B
hd,W
ef,B
id,W
jc,B
jd,W
ea,B
da,W
fa,B
ba,W
ga,B
ib,W
jb,B
fg,W
di,B
ff,W
ab,B
ca,W
ia,B
ac,W
co,B
nq,W
pq,B
jp,W
hq,B
po,W
qo,B
pm,W
on,B
om,W
nn,B
pn,W
op,B
np,W
oo,B
ml,W
qf,B
qh,W
of,B
rd,W
oh,B
qj,W
nd,B
nc,W
mc,B
oc,W
oj,B
rn,W
kq,B
jq,W
kp,B
kr,W
lr,B
jr,W
lq,B
ko,W
lo,B
ln,W
mo,B
jo,W
ch,B
eo,W
en,B
fn,W
dn,B
dp,W
cp,B
fm,W
fo,B
fp,W
go,B
gp,W
hf,B
fe,W
ee,B
eg,W
cg,B
jf,W
fi,B
eq,W
dr,B
fk,W
hh,B
md,W
kd,B
me,W
kf,B
ng,W
og,B
kg,W
lf,B
lg,W
mf,B
nf,W
qk,B
rk,W
mg,B
nh,W
mh,B
ni,W
ld,B
ne,W
lj,B
hj,W
mk,B
ii,W
rj,B
pk,W
ql,B
rl,W
qi,B
pj,W
pi,B
ri,W
ok,B
pl,W
rh,B
sj,W
qg,B
rg,W
jh,B
ih,W
ig,B
jg,W
ji,B
df,W
de,B
ki,W
jj,B
gh,W
hi,B
ij,W
gi,B
if,W
hg,B
kj,W
jk,B
kk,W
hn,B
jl,W
ik,B
kh,W
hp,B
hk,W
ll,B
gn,W
ho,B
mm,W
kn,B
jn,W
mi,B
nj,W
nk,B
lk,W
mj,B
oi,W
ph,B
rf,W
ge,B
mb,W
gl,B
hl,W
fl,B
el,W
em,B
ej,W
dl,B
ei,W
eh,B
fh,W
dh,B
fj,W
dg,B
lb,W
lc,B
kb,W
kc,B
ls,W
ms,B
dj,W
cj,B
sq,W
rq,B
ah,W
bi,B
hm,W
gm,B
ck,W
dk,B
bj,W
ci,B
ai,W
bk,B
mn,W
