Move,Player
dq,B
do,W
qp,B
op,W
dd,B
pd,W
oq,B
pp,W
pq,B
qo,W
nq,B
rp,W
qq,B
pn,W
qi,B
qk,W
qf,B
qe,W
pf,B
nd,W
lc,B
oj,W
oh,B
ob,W
co,B
cn,W
cp,B
dm,W
dj,B
eq,W
dp,B
ep,W
eo,B
dn,W
fo,B
er,W
dr,B
hq,W
fm,B
ek,W
ej,B
dk,W
cj,B
gl,W
jq,B
ip,W
hn,B
jp,W
im,B
bn,W
br,B
il,W
jl,B
ik,W
kq,B
kp,W
kn,B
lp,W
lq,B
mo,W
jk,B
jj,W
kj,B
ij,W
lk,B
cf,W
ce,B
df,W
fd,B
gg,W
ch,B
eg,W
cl,B
dl,W
bf,B
bg,W
be,B
cg,W
bh,B
ah,W
gj,B
fk,W
ai,B
ag,W
bj,B
ki,W
li,B
lh,W
ji,B
kh,W
mi,B
mh,W
ni,B
hi,W
bl,B
hc,W
fb,B
he,W
le,B
mf,W
jc,B
ib,W
md,B
kd,W
nc,B
od,W
me,B
ne,W
jb,B
dh,W
di,B
ke,W
lf,B
nh,W
oi,B
kf,W
nb,B
oc,W
oa,B
qb,W
ja,B
ec,W
fc,B
eb,W
ed,B
gb,W
la,B
fa,W
db,B
da,W
cb,B
ap,W
bq,B
rq,W
gi,B
hm,W
in,B
bi,W
ci,B
na,W
kb,B
pa,W
mg,B
ng,W
nf,B
lg,W
of,B
rr,W
id,B
hd,W
jg,B
ig,W
np,B
no,W
if,B
ie,W
jh,B
kg,W
hh,B
eh,W
fi,B
ih,W
hg,B
ii,W
gm,B
hl,W
gh,B
ff,W
hf,B
jf,W
gf,B
fe,W
ee,B
ge,W
ef,B
fg,W
ia,B
jh,W
qr,B
ir,W
jr,B
rj,W
ol,B
pl,W
om,B
ok,W
ro,B
rn,W
oo,B
po,W
jd,B
je,W
pm,B
ml,W
ql,B
pk,W
nl,B
mk,W
mm,B
lm,W
ll,B
nk,W
ln,B
nm,W
nn,B
mn,W
qm,B
nm,W
on,B
qn,W
mm,B
km,W
jm,B
nm,W
rm,B
so,W
mm,B
rl,W
sl,B
nm,W
fl,B
gk,W
mm,B
sk,W
rk,B
nm,W
sj,B
mm,W
qj,B
sm,W
sn,B
mj,W
ro,B
lj,W
iq,B
gp,W
rf,B
re,W
se,B
sd,W
sf,B
rd,W
hr,B
gr,W
is,B
ca,W
ba,B
ea,W
dc,B
ga,W
bc,B
mb,W
mc,B
ma,W
mf,B
og,W
pg,B
mp,W
mq,B
ds,W
cs,B
es,W
lb,B
oa,W
af,B
ck,W
bk,B
pj,W
pi,B
gs,W
hs,B
aq,W
ar,B
an,W
al,B
hj,W
