Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pn,B
ql,W
pm,B
pj,W
qm,B
rm,W
pl,B
qk,W
rl,B
rn,W
rp,B
pg,W
co,B
gq,W
cf,B
di,W
fc,B
ef,W
cd,B
cc,W
dc,B
ce,W
bd,B
be,W
de,B
ed,W
bf,B
ec,W
db,B
eb,W
cb,B
bc,W
ae,B
bb,W
ee,B
fe,W
fd,B
fb,W
gb,B
ca,W
ff,B
ge,W
gf,B
df,W
ce,B
he,W
eh,B
hf,W
gh,B
dl,W
kc,B
hc,W
fp,B
do,W
dn,B
eo,W
cp,B
cq,W
dm,B
cl,W
fm,B
el,W
dp,B
ep,W
eq,B
fo,W
er,B
bp,W
bq,B
br,W
go,B
gp,W
fq,B
gn,W
ho,B
fn,W
cr,B
aq,W
dr,B
bq,W
gr,B
cn,W
hn,B
ip,W
gm,B
bo,W
hp,B
jn,W
jp,B
kp,W
jq,B
ln,W
ll,B
kl,W
km,B
lm,W
jm,B
ml,W
lk,B
mk,W
lj,B
mj,W
li,B
kn,W
im,B
mi,W
re,B
lh,W
kh,B
ki,W
kk,B
kq,W
qe,B
iq,W
jr,B
io,W
hq,B
ir,W
lr,B
kr,W
ks,B
mq,W
mr,B
nr,W
nq,B
lq,W
or,B
mc,W
md,B
lc,W
ld,B
kb,W
jb,B
jc,W
kd,B
ib,W
rg,B
lb,W
mh,B
lg,W
nh,B
mf,W
oi,B
oj,W
nf,B
ne,W
of,B
me,W
nd,B
oe,W
ph,B
jh,W
qi,B
rk,W
jd,B
ic,W
ig,B
jf,W
if,B
ii,W
ie,B
jk,W
jl,B
kj,W
kl,B
pf,W
og,B
pe,W
rf,B
hg,W
hh,B
gj,W
jj,B
kg,W
ik,B
ij,W
ej,B
ih,W
fj,B
id,W
je,B
od,W
oc,B
pc,W
qd,B
pb,W
ob,B
rb,W
rc,B
qb,W
sb,B
le,W
pa,B
nb,W
na,B
mb,W
ra,B
jg,W
