Move,Player
pd,B
dd,W
dp,B
pp,W
qq,B
qp,W
pq,B
nq,W
oq,B
op,W
nr,B
rq,W
rr,B
mr,W
np,B
mq,W
rp,B
ro,W
sq,B
no,W
cf,B
dh,W
ef,B
fd,W
eh,B
ei,W
fh,B
dj,W
mp,B
on,W
lq,B
lr,W
kq,B
kr,W
jq,B
jr,W
iq,B
ir,W
hq,B
hr,W
gq,B
gr,W
cl,B
dl,W
ci,B
cm,W
bk,B
do,W
co,B
cp,W
dn,B
eo,W
cn,B
en,W
dm,B
dq,W
em,B
fm,W
fn,B
ep,W
gm,B
fl,W
gn,B
el,W
bm,B
hk,W
jk,B
hi,W
ji,B
hg,W
pk,B
jl,W
kl,B
ln,W
il,B
lp,W
ih,B
hh,W
ge,B
gd,W
he,B
ff,W
fe,B
ee,W
dg,B
ic,W
jd,B
jc,W
hd,B
hc,W
fi,B
jm,W
ik,B
ig,W
kd,B
fj,W
di,B
kh,W
kc,B
cd,W
fb,B
gb,W
lg,B
kg,W
mi,B
lf,W
mg,B
mf,W
kf,B
jf,W
ke,B
li,W
nf,B
mj,W
ni,B
hl,W
im,B
hm,W
hn,B
jn,W
in,B
kj,W
jo,B
lm,W
kp,B
gp,W
lo,B
mo,W
fp,B
fo,W
ej,B
hj,W
go,B
fq,W
hp,B
nj,W
oi,B
qc,W
qd,B
pc,W
rc,B
rb,W
rd,B
mc,W
me,B
od,W
sb,B
ra,W
mb,B
nb,W
ob,B
oc,W
na,B
of,W
nc,B
ne,W
ng,B
qf,W
pe,B
pf,W
oe,B
nd,W
md,B
nb,W
ec,B
ed,W
nc,B
io,W
ip,B
nb,W
bc,B
bd,W
nc,B
pa,W
rf,B
nb,W
cb,B
ab,W
nc,B
rg,W
re,B
nb,W
ac,B
db,W
nc,B
qh,W
pb,B
rj,W
rn,B
qb,W
lc,B
sc,W
kk,B
oj,W
pj,B
pi,W
qi,B
ph,W
ri,B
qj,W
rk,B
rh,W
qk,B
si,W
qo,B
nl,W
jj,B
lj,W
lp,B
po,W
qn,B
pn,W
bo,B
bp,W
ap,B
aq,W
ao,B
bq,W
be,B
ad,W
gg,B
sf,W
oa,B
se,W
qa,B
df,W
de,B
pa,W
sg,B
sh,W
qa,B
ce,W
bf,B
pa,W
sd,B
sg,W
qa,B
df,W
eg,B
pa,W
dc,B
cc,W
qa,B
cg,W
bg,B
pa,W
bb,B
eb,W
qa,B
qm,W
rm,B
pa,W
fc,B
fa,W
qa,B
ql,W
rl,B
pa,W
mn,B
nn,W
qa,B
sp,W
rq,B
pa,W
jh,B
id,W
ie,B
jg,W
qa,B
je,W
gf,B
pa,W
lh,B
