Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
dr,W
hq,B
cq,W
eq,B
er,W
fp,B
gp,W
gq,B
fr,W
go,B
cg,W
od,B
pf,W
jp,B
mc,W
pk,B
ne,W
qh,B
qg,W
qc,B
rc,W
rb,B
pc,W
rg,B
ph,W
pi,B
rh,W
qi,B
rf,W
qb,B
rd,W
ic,B
oh,W
mb,B
nb,W
fc,B
ec,W
lb,B
fd,W
nc,B
ob,W
md,B
on,W
pn,B
oq,W
op,B
np,W
pp,B
nr,W
mq,B
nq,W
pr,B
kq,W
kp,B
lq,W
ci,B
ei,W
pd,B
pb,W
na,B
sb,W
dh,B
fh,W
dg,B
cf,W
ck,B
gc,W
fg,B
gg,W
gh,B
gi,W
hh,B
ff,W
eg,B
hi,W
gf,B
ji,W
hg,B
ln,W
jq,B
ol,W
ok,B
nk,W
pl,B
jd,W
jc,B
kd,W
lc,B
id,W
hd,B
hc,W
gd,B
fb,W
lf,B
kc,W
kb,B
hb,W
ja,B
ib,W
jb,B
jg,W
ii,B
ij,W
jf,B
if,W
jh,B
ih,W
ig,B
kh,W
kg,B
hf,W
jh,B
ge,W
ii,B
ki,W
bp,B
cp,W
co,B
me,W
ld,B
le,W
nd,B
bq,W
om,B
nl,W
mo,B
mp,W
nm,B
mm,W
lo,B
nn,W
pm,B
mn,W
gg,B
ih,W
nj,B
mj,W
ii,B
jn,W
hj,B
ih,W
no,B
jr,W
ii,B
ik,W
gj,B
ir,W
fi,B
hp,W
kn,B
fo,W
km,B
ll,W
eo,B
ep,W
mk,B
ml,W
fp,B
ma,W
la,B
ep,W
lj,B
mi,W
fp,B
ho,W
fn,B
iq,W
hn,B
ip,W
oa,B
ra,W
jl,B
kk,W
ni,B
mh,W
bh,B
bg,W
ao,B
hl,W
