Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
iq,W
ed,B
ec,W
fc,B
dc,W
gd,B
cf,W
nc,B
kd,W
qf,B
ne,W
lc,B
kc,W
me,B
md,W
oe,B
mf,W
od,B
pc,W
le,B
ld,W
nf,B
nd,W
oc,B
rd,W
re,B
of,W
ng,B
og,W
pe,B
oh,W
nh,B
ni,W
mh,B
oj,W
li,B
qd,W
qj,B
pl,W
lb,B
hc,W
hd,B
ic,W
eb,B
jg,W
db,B
cb,W
lk,B
qh,W
pi,B
ph,W
pb,B
qb,W
oa,B
qk,W
rc,B
gb,W
eg,B
dh,W
fi,B
fb,W
rg,B
rj,W
jo,B
km,W
lq,B
mr,W
jq,B
ip,W
jp,B
gn,W
ln,B
ml,W
nn,B
kn,W
lo,B
pn,W
po,B
ii,W
ik,B
hk,W
hl,B
hj,W
gl,B
fj,W
ll,B
ej,W
el,B
fp,W
gi,B
hg,W
dg,B
eh,W
cg,B
cj,W
gg,B
gf,W
bf,B
ce,W
ff,B
hf,W
ch,B
lm,W
mm,B
mj,W
ho,B
io,W
in,B
hn,W
ir,B
im,W
jn,B
il,W
jm,B
nm,W
mn,B
jl,W
kl,B
bj,W
df,B
bh,W
di,B
