Move,Player
dp,B
dd,W
pq,B
qd,W
fc,B
cf,W
oc,B
ld,W
db,B
po,W
pl,B
mp,W
qh,B
pe,W
oo,B
on,W
no,B
pp,W
nq,B
oq,W
op,B
qq,W
or,B
pr,W
oq,B
qn,W
rm,B
qr,W
rn,B
ro,W
rp,B
so,W
qp,B
qo,W
nn,B
om,W
nl,B
iq,W
gq,B
lq,W
io,B
hp,W
gn,B
ol,W
ok,B
nm,W
mm,B
pk,W
nk,B
pj,W
ln,B
rk,W
ql,B
pn,W
fp,B
ko,W
jm,B
gp,W
fq,B
in,W
jo,B
hn,W
jn,B
fo,W
fn,B
eo,W
go,B
ho,W
hl,B
il,W
im,B
hm,W
en,B
gm,W
hk,B
gl,W
dm,B
gk,W
hj,B
fi,W
dg,B
hi,W
ii,B
hh,W
gj,B
fj,W
ek,B
fk,W
di,B
oi,W
cg,B
fd,W
gd,B
fe,W
hc,B
cq,W
bo,B
bp,W
dq,B
co,W
bn,B
pc,W
fg,B
ge,W
he,B
hf,W
gf,B
ie,W
hd,B
if,W
cc,B
ec,W
eb,B
fb,W
gc,B
el,W
dl,B
bg,W
bh,B
be,W
cd,B
ch,W
dh,B
ci,W
bi,B
cj,W
bj,B
ck,W
bk,B
ej,W
cl,B
dk,W
df,B
mj,W
pb,B
qb,W
qf,B
re,W
oh,B
ni,W
of,B
nd,W
mh,B
jk,W
kj,B
jj,W
kk,B
ki,W
ji,B
kh,W
jl,B
ri,W
me,B
ne,W
gi,B
gh,W
fh,B
ih,W
kr,B
jh,W
ik,B
ij,W
il,B
fm,W
dj,B
kq,W
jr,B
jq,W
hq,B
ip,W
lo,B
mr,W
ir,B
mo,W
mn,B
lp,W
lr,B
mq,W
kn,B
mk,W
ll,B
kp,W
ms,B
ns,W
ls,B
os,W
nr,B
ps,W
km,B
lk,W
ml,B
lj,W
em,B
kl,W
kk,B
nj,W
ek,B
dk,W
ck,B
