Move,Player
pd,B
dp,W
qp,B
dd,W
fq,B
cn,W
lq,B
qf,W
nc,B
pj,W
ql,B
qn,W
po,B
pn,W
on,B
pl,W
pm,B
qm,W
om,B
rl,W
qk,B
rk,W
qj,B
qi,W
pk,B
rj,W
ok,B
hp,W
fo,B
hn,W
dr,B
gq,W
fr,B
eo,W
fp,B
fn,W
gn,B
gm,W
go,B
hm,W
ho,B
io,W
ch,B
cq,W
in,B
jo,W
iq,B
jm,W
be,B
cc,W
ck,B
id,W
ip,B
lc,W
qe,B
pf,W
rf,B
rg,W
gc,B
pc,W
qc,B
oc,W
od,B
nb,W
nd,B
qb,W
mb,B
ob,W
mc,B
rc,W
ld,B
kd,W
kc,B
jc,W
lb,B
ke,W
fe,B
df,W
cf,B
ce,W
dg,B
ef,W
bd,B
ec,W
he,B
di,W
ci,B
kg,W
gg,B
eg,W
jf,B
kf,W
jb,B
ib,W
ia,B
ha,W
ja,B
hb,W
ih,B
me,W
md,B
pq,W
qq,B
mp,W
lp,B
mo,W
lo,B
mn,W
op,B
nl,W
ol,B
mq,W
ln,B
mm,W
km,B
jn,W
kl,B
lr,W
kr,B
nr,W
ls,B
ms,W
mr,B
ka,W
kb,B
lr,W
fm,B
ks,W
en,B
ij,W
gj,B
gk,W
fk,B
gi,W
hj,B
hi,W
ii,B
fj,W
hk,B
ik,W
gl,B
hl,W
gk,B
ek,W
fl,B
kq,W
kp,B
jr,W
jp,B
kk,W
fh,B
ki,W
eh,B
cl,W
bl,B
bm,W
dl,B
dm,W
cm,B
hr,W
cl,B
dn,W
il,B
jl,W
ir,B
is,W
hq,B
im,W
br,B
cr,W
cs,B
bq,W
bn,B
