Move,Player
dp,B
dd,W
pq,B
po,W
qo,B
qn,W
qp,B
qe,W
pn,B
pc,W
qm,B
iq,W
gq,B
lq,W
cf,B
fc,W
dj,B
cp,W
cq,B
co,W
bq,B
do,W
ep,B
cl,W
bk,B
bl,W
ck,B
el,W
fk,B
gm,W
bd,B
jd,W
ef,B
cc,W
qg,B
qi,W
og,B
oi,W
mg,B
mi,W
kg,B
md,W
ki,B
pl,W
ql,B
qk,W
rk,B
ok,W
qj,B
pj,W
pk,B
kk,W
qk,B
pf,W
pg,B
nf,W
ng,B
mk,W
ri,B
ff,W
eg,B
fe,W
mc,B
ld,W
pb,B
qb,W
oc,B
ob,W
pd,B
qc,W
nb,B
pa,W
nd,B
ne,W
kc,B
jc,W
kd,B
ke,W
lc,B
le,W
jb,B
ib,W
lb,B
ma,W
na,B
ka,W
je,B
ic,W
pe,B
od,W
oe,B
of,W
me,B
mf,W
lf,B
qf,W
