Move,Player
dq,B
cd,W
pp,B
pd,W
ec,B
co,W
dl,B
nq,W
kq,B
fo,W
eo,B
en,W
ep,B
cm,W
fn,B
em,W
gn,B
dj,W
oq,B
np,W
pn,B
io,W
ko,B
im,W
hp,B
ip,W
hq,B
iq,W
mn,B
hr,W
gr,B
go,W
ho,B
hn,W
fp,B
gm,W
gp,B
fm,W
jn,B
in,W
pl,B
de,W
hd,B
fe,W
gc,B
qq,W
or,B
qo,W
po,B
rn,W
gf,B
ge,W
he,B
hf,W
gg,B
if,W
ef,B
ee,W
di,B
ei,W
dh,B
cj,W
fi,B
eh,W
eg,B
ej,W
ih,B
kf,W
kh,B
jd,W
cb,B
cg,W
dg,B
bh,W
nc,B
ic,W
hb,B
ne,W
pc,B
qc,W
qd,B
oc,W
pb,B
pe,W
qb,B
ob,W
qe,B
rc,W
rb,B
qf,W
rd,B
re,W
sc,B
pf,W
jl,B
ij,W
jj,B
kr,W
lr,B
jm,W
km,B
ii,W
jh,B
jr,W
qp,B
rp,W
qr,B
rr,W
pq,B
rl,W
jb,B
ib,W
ia,B
kb,W
bc,B
qj,W
cf,B
bf,W
mg,B
mf,W
lq,B
oj,W
bd,B
be,W
ik,B
hk,W
oa,B
nb,W
qk,B
rk,W
nk,B
nj,W
mj,B
ok,W
ol,B
mk,W
nl,B
ji,W
ki,B
kj,W
je,B
jf,W
jk,B
hi,W
hh,B
lj,W
gi,B
hj,W
gk,B
hl,W
mi,B
kl,W
ll,B
kk,W
lk,B
il,W
mb,B
mc,W
na,B
nd,W
bp,B
cp,W
cq,B
bq,W
br,B
nh,W
mh,B
lm,W
ml,B
kn,W
rq,B
lo,W
mo,B
cc,W
db,B
fh,W
gh,B
gs,W
fk,B
ek,W
sp,B
ng,W
rf,B
rg,W
se,B
sg,W
rj,B
pk,W
ql,B
ri,W
fs,B
jc,W
hs,B
bo,W
ir,B
jq,W
aq,B
lp,W
kp,B
ln,W
mp,B
mm,W
hc,B
lb,W
ao,B
bn,W
df,B
ce,W
