Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
oc,B
dr,W
fc,B
id,W
kc,B
mc,W
pe,B
qe,W
pf,B
qg,W
ld,B
pc,W
pd,B
qf,W
pb,B
qc,W
md,B
cf,W
db,B
fd,W
gd,B
ec,W
fe,B
ed,W
eb,B
gc,W
fb,B
ge,W
hd,B
he,W
hc,B
hb,W
ic,B
jc,W
ib,B
jb,W
gb,B
jd,W
kb,B
ka,W
ff,B
nc,W
ob,B
nd,W
ne,B
lb,W
od,B
if,W
lc,B
mb,W
lf,B
dh,W
fh,B
ii,W
fj,B
ck,W
ik,B
kg,W
mh,B
li,W
mi,B
lk,W
hg,B
pg,W
ki,B
lh,W
lj,B
kj,W
mj,B
jj,W
jh,B
kh,W
jg,B
kf,W
hh,B
ji,W
jf,B
ke,W
mg,B
je,W
fl,B
pk,W
pi,B
qi,W
nl,B
jm,W
lq,B
lp,W
kq,B
kp,W
jq,B
iq,W
ir,B
hq,W
mq,B
dm,W
fp,B
eq,W
fn,B
cm,W
gp,B
hr,W
dj,B
cj,W
di,B
ci,W
dg,B
cg,W
io,B
mp,W
kn,B
lm,W
ln,B
mm,W
mn,B
nm,W
ol,B
hl,W
hk,B
mk,W
pj,B
qj,W
pl,B
nf,W
mf,B
gf,W
fg,B
gm,W
im,B
jn,W
jo,B
in,W
ho,B
km,W
jk,B
kk,W
hn,B
il,W
fm,B
np,W
nn,B
jl,W
hm,B
gk,W
hj,B
gj,W
hi,B
fk,W
ek,B
gl,W
el,B
om,W
pm,B
on,W
oo,B
pn,W
qn,B
gn,W
fo,B
ko,W
no,B
nk,W
ok,B
nj,W
ni,B
fi,W
eh,B
ch,W
ei,B
ej,W
dk,B
ep,W
gi,B
fj,W
gg,B
ef,W
dn,B
eo,W
en,B
bp,W
la,B
ma,W
ia,B
ja,W
bn,B
bm,W
do,B
cp,W
dq,B
cr,W
am,B
al,W
an,B
bl,W
ee,B
de,W
ml,B
ll,W
oj,B
cq,W
le,B
gq,W
nb,B
dl,W
na,B
ao,W
la,B
