Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
rd,W
fc,B
cf,W
do,B
qc,W
cq,B
cr,W
cp,B
er,W
ck,B
lc,W
db,B
gc,W
gd,B
hc,W
fb,B
cc,W
hd,B
ic,W
ed,B
je,W
nf,B
hq,W
de,B
ce,W
dc,B
ci,W
cd,B
bd,W
qk,B
oo,W
mq,B
qo,W
pp,B
qm,W
ok,B
qi,W
pf,B
qg,W
po,B
pn,W
ro,B
rn,W
qn,B
om,W
mk,B
nh,W
lf,B
md,W
jf,B
ie,W
lm,B
qo,W
if,B
hf,W
he,B
kf,W
kg,B
ke,W
lg,B
nj,W
nk,B
nd,W
od,B
jg,W
ig,B
jh,W
qe,B
re,W
le,B
id,W
hg,B
li,W
ki,B
kh,W
lh,B
ji,W
mb,B
lb,W
pb,B
ne,W
of,B
kj,W
ia,B
ha,W
hb,B
ja,W
ga,B
ib,W
ha,B
kb,W
jc,B
la,W
jb,B
kc,W
ka,B
mf,W
mg,B
ja,W
mi,B
jd,W
mj,B
cm,W
dl,B
dm,W
em,B
bk,W
bj,B
bl,W
cj,B
bi,W
en,B
aj,W
hi,B
hj,W
gj,B
hk,W
jk,B
gi,W
fi,B
gh,W
hh,B
fh,W
fj,B
eh,W
gf,B
fl,W
el,B
hn,W
fq,B
ep,W
go,B
ho,W
gn,B
hm,W
gq,B
hr,W
fr,B
bq,W
bp,B
aq,W
gm,B
gl,W
di,B
dh,W
il,B
jl,W
hl,B
