Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
oc,B
dr,W
cq,B
fo,W
pg,B
pe,W
md,B
qi,W
qf,B
ne,W
me,B
nf,W
oh,B
pk,W
mh,B
mf,W
lf,B
lg,W
mg,B
nc,W
nd,B
od,W
ob,B
nb,W
kf,B
lc,W
qc,B
kd,W
le,B
rc,W
pc,B
rd,W
rb,B
sb,W
pd,B
qb,W
oe,B
gc,W
nl,B
qm,W
rk,B
qk,W
rl,B
om,W
nm,B
nj,W
rg,B
qe,W
mj,B
of,W
ni,B
mo,W
od,B
nn,W
on,B
pf,W
ol,B
oo,W
pn,B
rh,W
qg,B
mk,W
oj,B
ce,W
lq,B
lp,W
ck,B
np,W
gp,B
fp,W
pr,B
dl,W
dk,B
ek,W
el,B
ej,W
fl,B
ci,W
dm,B
lj,W
nk,B
og,W
ph,B
ie,W
ig,B
hg,W
hh,B
gg,W
fi,B
gh,W
if,B
he,W
gi,B
hi,W
ih,B
hj,W
ei,B
jj,W
jl,B
hl,W
gk,B
il,W
je,B
jd,W
ki,B
jm,W
fc,B
ec,W
ip,B
jq,W
gn,B
go,W
hn,B
fn,W
gm,B
iq,W
jn,B
km,W
fe,B
eg,W
hf,B
ge,W
gf,B
ff,W
ef,B
fg,W
fd,B
dg,W
hc,B
gb,W
gd,B
id,W
fb,B
hb,W
cc,B
eb,W
db,B
bd,W
ib,B
ic,W
bc,B
cd,W
ga,B
hd,W
ha,B
hc,W
jb,B
kb,W
bb,B
ca,W
hp,B
in,W
na,B
ia,W
ja,B
ka,W
io,B
im,W
ho,B
hq,W
jo,B
li,W
lh,B
ln,W
da,B
ac,W
ab,B
ba,W
ea,B
ma,W
gq,B
gr,W
bf,B
bh,W
dh,B
ch,W
cf,B
df,W
ad,B
ae,W
fa,B
jc,W
be,B
dc,W
af,B
cg,W
ee,B
de,W
bj,B
dj,W
fk,B
cj,W
bk,B
cr,W
ai,B
bg,W
fj,B
ag,W
bi,B
ae,W
bf,B
ac,W
fr,B
hr,W
ad,B
fm,W
gl,B
ac,W
ms,B
mr,W
ad,B
rj,W
rm,B
ac,W
ll,B
ji,W
ad,B
jh,W
kg,B
ac,W
ns,B
ls,W
ad,B
os,W
di,B
ac,W
kp,B
kq,W
ad,B
jg,W
jf,B
ac,W
ra,B
qa,W
ad,B
qn,W
