Move,Player
dp,B
dd,W
pq,B
qd,W
od,B
oc,W
pd,B
pc,W
qe,B
nc,W
nd,B
md,W
qc,B
rd,W
qb,B
rc,W
mc,B
lc,W
rb,B
re,W
mb,B
nb,W
lb,B
pb,W
qf,B
rf,W
kc,B
ld,W
kd,B
ne,W
of,B
oe,W
pe,B
qg,W
pf,B
le,W
oh,B
ke,W
qh,B
pg,W
og,B
ph,W
pi,B
rg,W
oi,B
id,W
jb,B
if,W
oa,B
pa,W
na,B
ra,W
hc,B
po,W
qo,B
pp,W
qp,B
oq,W
pn,B
qq,W
pr,B
rq,W
or,B
np,W
no,B
mp,W
on,B
op,W
rp,B
qn,W
rn,B
qm,W
rr,B
rm,W
sq,B
ol,W
pl,B
pk,W
ok,B
pm,W
nl,B
om,W
nm,B
nk,W
mk,B
oj,W
nj,B
ok,W
mj,B
ml,W
mm,B
ll,W
lm,B
km,W
kl,B
lk,W
kn,B
lj,W
li,B
jk,W
jm,B
ki,W
lh,B
kh,W
lg,B
kg,W
qj,B
rk,W
mf,B
jq,W
rj,B
sn,W
qk,B
ql,W
sk,B
ro,W
qr,B
gq,W
so,B
sp,W
sl,B
sm,W
so,B
cn,W
fp,B
gp,W
fq,B
go,W
sp,B
en,W
bp,B
di,W
fc,B
ec,W
fd,B
df,W
hm,B
bo,W
gr,B
hr,W
fr,B
bq,W
ap,B
cp,W
cq,B
co,W
br,B
dq,W
cr,B
ep,W
fo,B
fn,W
eo,B
do,W
dr,B
gm,W
hn,B
gn,W
ik,B
ic,W
ib,B
ij,W
hk,B
fj,W
je,B
jf,W
gi,B
ff,W
fk,B
gj,W
fl,B
hj,W
dk,B
ck,W
cl,B
cj,W
kp,B
kq,W
mr,B
gl,W
gk,B
bl,W
lq,B
eb,W
me,B
ie,W
fb,B
jp,W
ee,B
