Move,Player
pd,B
dd,W
qp,B
dq,W
co,B
oq,W
kp,B
qm,W
po,B
qj,W
qh,B
ck,W
gq,B
ep,W
pq,B
nc,W
om,B
oj,W
oh,B
qc,W
pc,B
qd,W
pe,B
qe,W
qb,B
rb,W
pb,B
qf,W
md,B
og,W
nh,B
ng,W
mg,B
mh,W
mi,B
lh,W
pg,B
pf,W
of,B
nf,W
oe,B
mf,W
nj,B
nd,W
ra,B
sb,W
ne,B
me,W
ld,B
lb,W
nb,B
mc,W
kc,B
ke,W
kb,B
rg,W
rh,B
nk,W
li,B
lg,W
pl,B
pk,W
ql,B
mb,W
na,B
lk,W
ji,B
kd,W
lc,B
ic,W
ib,B
hb,W
jd,B
jc,W
jb,B
id,W
hc,B
kh,W
ki,B
gb,W
le,B
lf,W
ie,B
