Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
hq,B
hp,W
lq,B
lp,W
gp,B
gq,W
mp,B
iq,W
lo,B
cq,W
dq,B
dr,W
cp,B
br,W
bq,B
cr,W
ck,B
qi,W
fc,B
cf,W
nc,B
pc,W
jd,B
ld,W
lc,B
md,W
mc,B
nd,W
kd,B
oi,W
dc,B
cc,W
cb,B
ec,W
db,B
ed,W
eb,B
fd,W
gd,B
ge,W
hd,B
ci,W
cd,B
bc,W
bd,B
bb,W
ba,B
be,W
ab,B
ce,W
ac,B
gc,W
fb,B
ff,W
qk,B
ie,W
id,B
ok,W
kf,B
mf,W
lh,B
lg,W
kg,B
mh,W
pj,B
pi,W
kp,B
kr,W
lr,B
kh,W
li,B
ki,W
lj,B
kj,W
lk,B
kk,W
ll,B
rl,W
rk,B
kl,W
lm,B
nj,W
ql,B
dm,W
bl,B
dk,W
ho,B
hr,W
hk,B
hm,W
gm,B
gn,W
gl,B
fn,W
hh,B
ig,W
ih,B
jg,W
dj,B
ek,W
hn,B
im,W
ej,B
cj,W
fk,B
dn,W
cm,B
dl,W
dh,B
eh,W
fh,B
bo,W
co,B
bp,W
eo,B
en,W
go,B
ep,W
jo,B
io,W
in,B
jn,W
ip,B
fo,W
jh,B
io,W
ch,B
bh,W
ip,B
je,W
ke,B
io,W
bi,B
bj,W
ip,B
fj,W
ei,B
eg,W
fi,B
io,W
bg,B
ai,W
ip,B
gj,W
jq,B
fp,W
io,B
hj,W
ij,B
gk,W
il,B
fl,W
jm,B
di,W
oc,B
od,W
sh,B
rh,W
ob,B
pb,W
si,B
sg,W
rj,B
ri,W
sj,B
rg,W
om,B
hi,W
gi,B
ii,W
ji,B
fk,W
jj,B
jr,W
hq,B
ir,W
pa,B
qa,W
oa,B
qb,W
he,B
gg,W
gh,B
ls,W
ms,B
ks,W
mr,B
hg,W
af,B
cg,W
ae,B
nl,W
nm,B
pl,W
pk,B
ol,W
pm,B
