Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pl,B
jq,W
qp,B
gq,W
cn,B
kc,W
qh,B
pc,W
pe,B
qe,W
pf,B
ob,W
po,B
od,W
cf,B
fd,W
cc,B
cd,W
bd,B
be,W
bc,B
ce,W
eb,B
fb,W
ec,B
fc,W
bf,B
ae,W
dc,B
ff,W
lq,B
dj,W
eq,B
jo,W
lo,B
pn,W
qn,B
nf,W
nh,B
oj,W
pi,B
mj,W
lh,B
kj,W
jh,B
ii,W
ip,B
iq,W
km,B
ih,W
hp,B
lr,W
mr,B
gp,W
hn,B
in,W
im,B
kq,W
lp,B
hm,W
gm,B
hl,W
il,B
hk,W
go,B
fr,W
bj,B
qm,W
ro,B
pk,W
qk,B
ql,W
pm,B
oi,W
oh,B
qj,W
pj,B
rk,W
ok,B
ol,W
qk,B
ea,W
pk,B
da,W
df,B
ed,W
er,B
ks,W
fk,B
fj,W
ik,B
ij,W
gj,B
hj,W
ej,B
fl,W
el,B
kn,W
ln,B
dh,W
eg,B
fi,W
ei,B
eh,W
fh,B
gi,W
fg,B
bh,W
bg,B
bk,W
ch,B
di,W
ek,B
bi,W
cj,B
ci,W
ck,B
dk,W
bl,B
cl,W
ak,B
dl,W
em,B
hg,W
dg,B
mg,W
li,B
