Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pp,B
pj,W
co,B
gq,W
qh,B
od,W
oc,B
qd,W
pe,B
qe,W
qc,B
pf,W
oh,B
rc,W
rj,B
qb,W
pc,B
nf,W
pl,B
lc,W
me,B
jd,W
mf,B
ng,W
cf,B
fc,W
bd,B
om,W
ol,B
nm,W
pm,B
ch,W
cc,B
ce,W
be,B
df,W
dg,B
cg,W
bf,B
ef,W
ck,B
db,W
cb,B
nj,W
qk,B
cm,W
fp,B
dn,W
do,B
fq,W
cq,B
cr,W
br,B
bq,W
cp,B
bs,W
dr,B
ar,W
eq,B
ep,W
dp,B
eo,W
en,B
fo,W
em,B
cn,W
bp,B
bn,W
gp,B
fn,W
hq,B
hr,W
hp,B
ir,W
ap,B
fr,W
aq,B
br,W
ds,B
er,W
dq,B
fm,W
el,B
bk,W
fl,B
hn,W
bl,B
cl,W
bj,B
dk,W
cj,B
dl,W
hm,B
ho,W
jq,B
jo,W
jp,B
jr,W
lq,B
kr,W
gl,B
dj,W
jm,B
ko,W
lo,B
ln,W
fs,B
lp,W
mp,B
mo,W
kq,B
lr,W
mr,B
gs,W
es,B
gr,W
di,B
ci,W
cs,B
ls,W
