Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
oc,B
dr,W
pg,B
pe,W
md,B
qi,W
rg,B
ne,W
ng,B
me,W
ld,B
le,W
kd,B
pk,W
lg,B
ke,W
jd,B
pb,W
fc,B
cf,W
ob,B
je,W
id,B
jh,W
nj,B
nl,W
kp,B
oh,W
ph,B
oi,W
og,B
pi,W
mi,B
ko,W
lp,B
jq,W
qm,B
ql,W
pm,B
nk,W
lk,B
ll,W
kk,B
np,W
lo,B
nn,W
kn,B
jo,W
mm,B
mk,W
kl,B
lj,W
ki,B
li,W
kh,B
kj,W
jj,B
mj,W
pd,B
od,W
pc,B
re,W
nd,B
oe,W
qf,B
qe,W
lh,B
ji,W
jg,B
ig,W
ih,B
ii,W
if,B
hh,W
jf,B
qc,W
nm,B
mh,W
mg,B
ie,W
hf,B
he,W
gf,B
fd,W
fh,B
jk,W
kr,B
dh,W
qh,B
ri,W
gc,B
kf,W
kg,B
fi,W
eh,B
ei,W
dg,B
cg,W
gh,B
gi,W
df,B
de,W
fe,B
ed,W
