Move,Player
dq,B
pp,W
cd,B
pc,W
pe,B
qg,W
qc,B
mc,W
nd,B
qb,W
pd,B
rc,W
qd,B
ob,W
ph,B
pg,W
og,B
qh,W
pi,B
qi,W
pj,B
qk,W
kd,B
pk,W
nq,B
pq,W
jp,B
lp,W
lq,B
mp,W
mq,B
np,W
kp,B
do,W
fp,B
cq,W
cr,B
cl,W
cp,B
ci,W
oo,B
op,W
mn,B
om,W
ec,B
ho,W
hp,B
fo,W
go,B
gn,W
gp,B
of,W
ng,B
md,W
me,B
le,W
nc,B
nb,W
ld,B
lb,W
nf,B
oe,W
ne,B
pf,W
od,B
lf,W
je,B
jf,W
if,B
jg,W
ig,B
ih,W
jh,B
lh,W
ji,B
mi,W
ni,B
mj,W
ok,B
ol,W
mk,B
ie,W
id,B
he,W
gf,B
nj,W
kg,B
kf,W
nk,B
kj,W
oj,B
lk,W
hd,B
ge,W
ff,B
ml,W
mh,B
mg,W
nh,B
ii,W
qj,B
rj,W
rk,B
rl,W
nl,B
nm,W
rf,B
rh,W
rd,B
jc,W
jd,B
rb,W
ij,B
gh,W
gg,B
jj,W
sg,B
fh,W
dg,B
hb,W
ib,B
ce,W
dd,B
oh,W
oi,B
bd,W
di,B
ef,W
gi,B
hh,W
fe,B
ch,W
dh,B
bf,W
cj,B
bj,W
cg,B
bg,W
bi,B
bh,W
bk,B
ck,W
aj,B
dj,W
ej,B
bj,W
li,B
lj,W
cj,B
dk,W
bm,B
eg,W
gm,B
fn,W
im,B
hm,W
hl,B
hn,W
il,B
co,W
bo,B
bp,W
bq,B
bn,W
ap,B
jn,W
cm,B
dm,W
ek,B
bj,W
kn,B
jo,W
ll,B
kl,W
