Move,Player
dq,B
cd,W
qp,B
pd,W
ec,B
co,W
dl,B
op,W
cp,B
ep,W
dp,B
qq,W
kp,B
dm,W
do,B
el,W
dk,B
cm,W
de,B
ce,W
df,B
cf,W
dg,B
ek,W
dj,B
fn,W
rq,B
pq,W
qm,B
rr,W
gp,B
db,W
eb,B
jc,W
nc,B
qf,W
pb,B
qc,W
lc,B
je,W
mf,B
ej,W
cg,B
qk,W
jg,B
le,W
kd,B
ke,W
jd,B
id,W
ie,B
nd,W
mc,B
if,W
he,B
jf,W
hf,B
ig,W
ro,B
sq,W
pg,B
qg,W
ok,B
pl,W
pi,B
ol,W
mk,B
nl,W
sp,B
rp,W
cb,B
bb,W
rq,B
sr,W
oo,B
nk,W
mi,B
po,W
on,B
pn,W
np,B
pp,W
gn,B
mj,W
lj,B
nj,W
lh,B
ni,W
ne,B
od,W
ng,B
mh,W
lg,B
li,W
ki,B
jh,W
pf,B
qh,W
mi,B
ij,W
kk,B
il,W
km,B
eo,W
eq,B
in,W
jo,B
lq,W
kq,B
fg,W
ff,B
mr,W
lp,B
qb,W
dc,B
cc,W
da,B
bg,W
bh,B
af,W
ph,B
qi,W
mq,B
nr,W
lr,B
gg,W
gm,B
gf,W
ge,B
fe,W
gd,B
ef,W
ba,B
ab,W
ah,B
di,W
ci,B
dh,W
ch,B
ad,W
eg,B
fi,W
eh,B
ei,W
bl,B
fd,W
gc,B
ob,W
nb,B
pa,W
hk,B
hl,W
ik,B
gl,W
jj,B
hj,W
fm,B
em,W
gk,B
fl,W
gj,B
gi,W
hg,B
hh,W
ii,B
hi,W
ji,B
ih,W
fh,B
gh,W
md,B
bk,W
cl,B
bm,W
cj,B
jl,W
jk,B
me,W
kh,B
oe,W
nf,B
nh,W
lf,B
kl,W
ll,B
ml,W
lk,B
lm,W
jm,B
im,W
cn,B
fc,W
fb,B
hc,W
hb,B
kc,W
ld,B
lb,W
