Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
fp,W
jp,B
eo,W
jn,B
nm,W
dp,B
fm,W
hp,B
dm,W
ed,B
ec,W
dd,B
dc,W
ce,B
fc,W
bd,B
cc,W
dj,B
cg,W
gn,B
gm,W
fo,B
go,W
fn,B
hn,W
en,B
dn,W
do,B
em,W
eo,B
ho,W
gp,B
im,W
hl,B
hm,W
eg,B
df,W
ip,B
ef,W
fj,B
hj,W
gg,B
ff,W
bh,B
ch,W
ci,B
bg,W
cl,B
kl,W
qf,B
qe,W
pf,B
nd,W
pi,B
bm,W
bl,B
pm,W
oo,B
po,W
pn,B
on,W
no,B
np,W
nn,B
om,W
lo,B
pp,W
qo,B
qq,W
qr,B
rq,W
rr,B
nr,W
rp,B
ln,W
mo,B
ko,W
lp,B
kp,W
lq,B
kq,W
kr,B
lr,W
mr,B
ls,W
ms,B
mq,W
ks,B
lr,W
ls,B
mn,W
lr,B
jr,W
or,B
jq,W
hr,B
jo,W
qc,B
rf,W
ob,B
qg,W
nc,B
md,W
pg,B
qh,W
ph,B
pc,W
pb,B
rc,W
rb,B
qd,W
qb,B
lc,W
mb,B
rh,W
mh,B
kh,W
mk,B
oj,W
li,B
ml,W
kk,B
ki,W
ll,B
lm,W
lk,B
ni,W
jl,B
km,W
jj,B
ik,W
nl,B
ol,W
ii,B
jk,W
kj,B
nh,W
mg,B
ng,W
mf,B
nf,W
rk,B
if,W
qj,B
hi,W
jg,B
ih,W
jh,B
ig,W
kg,B
bn,W
bj,B
ah,W
dh,B
ij,W
ji,B
ke,W
le,B
fg,W
fh,B
ei,W
gk,B
io,W
gq,B
fi,W
il,B
gi,W
ai,B
bi,W
cn,B
cm,W
bh,B
js,W
ns,B
bi,W
jm,B
aj,W
kn,B
mm,W
ak,B
fk,W
ai,B
bh,W
ck,B
ek,W
ej,B
gl,W
