Move,Player
dq,B
cd,W
pp,B
pd,W
co,B
nq,W
qn,B
eq,W
ep,B
fq,W
dp,B
jp,W
hq,B
jr,W
ed,B
cg,W
nc,B
kd,W
ic,B
ec,W
fc,B
dc,W
qf,B
nd,W
md,B
ne,W
oc,B
pc,W
me,B
pf,W
pg,B
mf,W
ke,B
le,W
ld,B
lf,W
je,B
lb,W
kc,B
mc,W
lc,B
mb,W
kb,B
qg,W
pb,B
od,W
of,B
pe,W
qh,B
rg,W
ph,B
rh,W
ri,B
qi,W
rj,B
rf,W
ob,B
qb,W
kq,B
iq,W
hr,B
hp,W
gp,B
ho,W
go,B
gq,W
gr,B
hn,W
np,B
mp,W
mq,B
op,W
no,B
pq,W
oo,B
oq,W
qp,B
qq,W
lp,B
mo,W
lo,B
mn,W
ln,B
mr,W
lq,B
mm,W
lm,B
ml,W
kk,B
pl,W
ql,B
mj,W
pk,B
lr,W
ki,B
mh,W
ni,B
oj,W
ok,B
nj,W
pi,B
pj,W
qj,B
po,W
qo,B
ol,W
jm,B
fb,W
ci,B
dj,W
dg,B
cf,W
di,B
ej,W
bk,B
gn,W
nk,B
mk,W
on,B
nh,W
gc,B
pa,W
gj,B
hk,W
gk,B
hl,W
eo,B
hj,W
oh,B
nl,W
qk,B
nf,W
gi,B
hi,W
jh,B
lj,W
gl,B
ih,W
kr,B
ks,W
lh,B
jg,W
nr,B
or,W
ls,B
ms,W
