Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
dr,W
eq,B
mp,W
nc,B
qf,W
qn,B
iq,W
fc,B
oc,W
nd,B
id,W
dd,B
de,W
cc,B
bc,W
dc,B
be,W
ee,B
df,W
bb,B
ef,W
kc,B
ck,W
fe,B
gg,W
hf,B
kd,W
ld,B
ke,W
jc,B
gf,W
jd,B
je,W
ie,B
ge,W
hd,B
jg,W
ih,B
he,W
if,B
ig,W
hg,B
hh,W
ic,B
hi,W
qc,B
qd,W
ob,B
rc,W
pc,B
er,W
cr,B
fq,W
fp,B
gq,W
cm,B
pj,W
dk,B
dj,W
dl,B
ej,W
jo,B
kq,W
rb,B
qb,W
pb,B
sb,W
no,B
np,W
oh,B
qi,W
ii,B
jf,W
id,B
ki,W
ij,B
kk,W
cj,B
ci,W
bj,B
bk,W
hj,B
fi,W
fk,B
il,W
bi,B
bh,W
fj,B
gi,W
ch,B
ai,W
di,B
aj,W
ci,B
ei,W
bg,B
cg,W
ah,B
ak,W
dg,B
cf,W
cl,B
ng,W
pl,B
ol,W
om,B
nl,W
pk,B
ok,W
nm,B
