Move,Player
qd,B
pp,W
dc,B
cp,W
df,B
od,W
eq,B
dq,W
ep,B
cn,W
nq,B
qn,W
jp,B
qc,W
rc,B
pc,W
qg,B
jc,W
cl,B
lq,W
lp,B
kp,W
ko,B
kq,W
mp,B
jq,W
ip,B
iq,W
hp,B
hq,W
gp,B
mr,W
pq,B
qq,W
qr,B
oq,W
pr,B
qp,W
nr,B
qk,W
je,B
re,W
rd,B
qe,W
pe,B
pd,W
qf,B
oe,W
pf,B
rb,W
rf,B
hd,W
he,B
ge,W
hf,B
cd,W
dd,B
ce,W
cf,B
de,W
ee,B
cc,W
cb,B
ef,W
ed,B
bb,W
db,B
bf,W
bg,B
ae,W
cg,B
eg,W
gd,B
ck,W
ci,B
dl,W
id,B
ba,W
lc,B
sc,W
se,B
kd,W
ld,B
ke,W
le,B
kf,W
lf,B
kg,W
ob,B
pb,W
nf,B
fi,W
ei,B
gg,W
ih,B
ej,W
dj,B
dk,W
fj,B
ek,W
gi,B
fh,W
gj,B
bi,W
bj,B
cj,W
di,B
bk,W
bh,B
hg,W
ig,B
gf,W
fe,B
hc,W
gc,B
gb,W
fb,B
fc,W
fd,B
fa,W
ec,B
hb,W
if,B
ff,W
gh,B
da,W
ca,B
ea,W
ga,B
ha,W
ic,B
ib,W
eh,B
kb,W
ja,B
ka,W
jb,B
ia,W
jb,B
mb,W
nc,B
mc,W
nd,B
nb,W
do,B
co,W
rj,B
qj,W
rk,B
rl,W
ri,B
op,W
mm,B
gl,W
hl,B
gm,W
hm,B
or,W
os,B
ms,W
ns,B
lh,W
mg,B
lj,W
er,B
ll,W
oc,B
ne,W
md,B
oa,W
lm,B
nh,W
of,B
kl,W
cr,B
ja,W
hh,B
bq,W
mq,B
kr,W
gr,B
hr,W
hs,B
js,W
rr,B
nl,W
mh,B
mi,W
lb,B
la,W
nm,B
ol,W
oi,B
ni,W
br,B
ai,W
on,B
rq,W
oj,B
pl,W
pn,B
ga,W
dg,B
oh,W
qm,B
rm,W
pi,B
sr,W
pm,B
ql,W
km,B
jl,W
jm,B
qi,W
ph,B
cq,W
ls,B
lr,W
ah,B
aj,W
qa,B
pa,W
gn,B
fn,W
fo,B
dr,W
ds,B
hn,W
go,B
ar,W
ki,B
ji,W
jh,B
kh,W
jj,B
kj,W
ii,B
rh,W
qh,B
sk,W
rg,B
bs,W
em,B
fm,W
dm,B
cm,W
gk,B
fl,W
oo,B
ik,W
es,B
cs,W
nj,B
ro,W
np,B
im,W
