Move,Player
dq,B
cd,W
qd,B
oc,W
ed,B
gc,W
cc,B
cg,W
pp,B
co,W
df,B
bc,W
dd,B
cb,W
dc,B
be,W
hd,B
ic,W
hc,B
hb,W
gb,B
ib,W
gd,B
lc,W
qn,B
gq,W
ep,B
jq,W
lq,B
qf,W
pe,B
pf,W
pc,B
od,W
oe,B
pd,W
qe,B
qc,W
rc,B
pb,W
qb,B
qj,W
qh,B
ph,W
pc,B
ob,W
pi,B
qi,W
oh,B
pg,W
rf,B
rg,W
re,B
nr,W
oq,B
lr,W
rh,B
sh,W
og,B
oi,W
pj,B
pk,W
oj,B
ri,W
ld,B
kc,W
kr,B
kq,W
mr,B
mq,W
ls,B
lp,W
nq,B
lr,W
of,B
qg,W
lq,B
eo,W
mp,B
fp,W
bp,B
cp,W
cq,B
bo,W
fr,B
gr,W
fo,B
fn,W
go,B
bq,W
br,B
ap,W
en,B
do,W
fq,B
gp,W
ar,B
fm,W
ho,B
jo,W
hm,B
jm,W
hk,B
ok,W
nj,B
nk,W
ek,B
el,W
dk,B
fk,W
fj,B
ej,W
gk,B
fl,W
cl,B
dj,W
cj,B
fi,W
gj,B
ci,W
bi,B
ch,W
dm,B
dl,W
ck,B
cm,W
bm,B
bh,W
cn,B
dn,W
bj,B
ai,W
an,B
bn,W
cm,B
em,W
am,B
