Move,Player
dq,B
cd,W
pp,B
pd,W
co,B
ec,W
qn,B
jq,W
lq,B
eq,W
gq,B
nq,W
ep,B
lr,W
oq,B
np,W
mr,B
nr,W
kr,B
lp,W
kq,B
kp,W
jp,B
po,W
qo,B
qq,W
jo,B
qp,W
fc,B
fd,W
gd,B
fe,W
eb,B
dc,W
gc,B
ge,W
he,B
hf,W
ie,B
pn,W
pm,B
qm,W
de,B
ce,W
gf,B
ql,W
ff,B
ef,W
eg,B
df,W
dh,B
fg,W
gg,B
fh,W
gh,B
fi,W
cf,B
ee,W
gi,B
fj,W
dg,B
dd,W
dj,B
gj,W
ih,B
dp,W
do,B
dk,W
ck,B
dl,W
fl,B
gl,W
fm,B
gm,W
fn,B
ii,W
ji,B
hi,W
ig,B
jj,W
kj,B
ki,W
jh,B
kk,W
lj,B
jk,W
lk,B
ll,W
ml,B
lm,W
jm,B
kn,W
jn,B
kl,W
hk,B
cl,W
cj,B
dr,W
cp,B
gk,W
ek,B
cq,W
bq,B
dp,W
il,B
hj,W
dq,B
jf,W
if,B
dp,W
ik,B
ij,W
dq,B
kd,W
nc,B
ne,W
me,B
mf,W
nd,B
oe,W
le,B
li,W
mi,B
lh,W
pl,B
ro,W
mh,B
lg,W
pj,B
ke,W
lc,B
kc,W
lf,B
mg,W
kf,B
nj,W
qk,B
lb,W
mb,B
qi,W
pi,B
qh,W
ph,B
qg,W
mj,B
nl,W
ng,B
og,W
pg,B
pf,W
nm,B
mm,W
mk,B
ld,W
md,B
ic,W
jb,B
ib,W
kb,B
jc,W
la,B
hd,W
hc,B
dp,W
on,B
rn,W
mn,B
