Move,Player
dq,B
cd,W
qd,B
oc,W
pp,B
co,W
dl,B
fo,W
cp,B
dn,W
fq,B
di,W
fl,B
ho,W
hl,B
pe,W
qe,B
pf,W
qg,B
ic,W
jo,B
ep,W
eq,B
bp,W
bq,B
dp,W
cq,B
cl,W
ck,B
dk,W
cm,B
bl,W
dm,B
bm,W
bn,B
bo,W
cn,B
an,W
am,B
ao,W
bk,B
al,W
bi,B
ek,W
en,B
do,W
gn,B
go,W
cg,B
hn,W
hm,B
jn,W
in,B
io,W
im,B
jp,W
ko,B
kp,W
lp,B
lo,W
kn,B
lq,W
mp,B
mq,W
np,B
gr,W
jr,B
kr,W
iq,B
hq,W
ip,B
kq,W
ak,B
ir,W
fr,B
am,W
eg,B
gj,W
ed,B
df,W
cf,B
aq,W
br,B
dd,W
ee,B
ec,W
fc,B
db,W
eb,B
dc,W
de,B
ij,W
kk,B
kj,W
lj,B
ki,W
li,B
lh,W
mh,B
mg,W
nh,B
ng,W
jk,B
kh,W
pg,B
lk,W
oh,B
qn,W
hi,B
fk,W
gl,B
ci,W
ch,B
hj,W
jj,B
ii,W
ji,B
jh,W
ih,B
hh,W
ig,B
kf,W
ie,B
hg,W
hf,B
fh,W
qo,B
oo,W
nq,B
mk,W
nj,B
nk,W
rn,B
rm,W
qm,B
pn,W
rl,B
op,W
oq,B
ro,W
sm,B
qp,W
pq,B
po,W
rq,B
pl,W
qj,B
oj,W
mi,B
ln,W
km,B
lm,W
fn,B
kl,W
jm,B
jd,W
mr,B
el,W
em,B
js,W
fp,B
eo,W
mn,B
qk,W
rk,B
qq,W
qr,B
pr,W
rp,B
qo,W
pm,B
rr,W
om,B
nn,W
mm,B
nm,W
no,B
on,W
nl,B
qs,W
so,B
qr,W
ol,B
ml,W
mo,B
ll,W
nr,B
ok,W
sr,B
or,W
rs,B
ss,W
eh,B
ei,W
rs,B
sp,W
sq,B
ss,W
hp,B
gp,W
rs,B
gm,W
fm,B
ss,W
gh,B
sp,W
gg,B
jl,W
ik,B
ar,W
dr,B
pj,W
og,B
qi,W
rj,B
pi,W
ri,B
ne,W
pc,B
ob,W
gb,B
ea,W
of,B
oe,W
fa,B
fb,W
lf,B
lg,W
eb,B
qf,W
rf,B
fb,W
ke,B
le,W
eb,B
bh,W
bj,B
fb,W
kd,B
je,W
jf,B
mf,W
kc,B
jc,W
kb,B
hb,W
eb,B
cj,W
da,B
bg,W
bf,B
ai,W
md,B
mc,W
ld,B
jg,W
me,B
if,W
nf,B
jf,W
jb,B
ib,W
mb,B
nd,W
gq,B
jq,W
pd,B
qb,W
pb,B
pa,W
lc,B
nc,W
la,B
na,W
nb,B
