Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
oc,W
cn,B
jq,W
hq,B
oq,W
mq,B
fq,W
eq,B
fp,W
ip,B
pp,W
qp,B
en,W
cl,B
fr,W
jp,B
do,W
co,B
cq,W
cp,B
dq,W
bq,B
ep,W
br,B
lq,W
lp,B
mr,W
mp,B
nr,W
pr,B
kp,W
ko,B
kq,W
ir,B
oo,W
ln,B
om,W
im,B
gm,W
ql,B
ok,W
fc,B
id,W
cf,B
fd,W
gd,B
fe,W
dc,B
cc,W
ec,B
cd,W
ge,B
dg,W
hc,B
cg,W
jb,B
qq,W
qr,B
qj,W
oe,B
pe,W
od,B
nc,W
pf,B
pd,W
ng,B
rq,W
rr,B
qf,W
pg,B
qg,W
pj,B
pk,W
qk,B
rj,W
pi,B
qm,W
rm,B
qn,W
rn,B
po,W
rp,B
pl,W
nn,B
on,W
pm,B
pn,W
rk,B
sk,W
rl,B
qh,W
mj,B
nj,W
ni,B
mk,W
lj,B
lk,W
kj,B
ph,W
nl,B
nk,W
oh,B
kk,W
jk,B
kc,W
jc,B
kd,W
nm,B
oi,W
oj,B
qi,W
oi,B
ls,W
go,B
el,W
dj,B
ej,W
ei,B
fj,W
ci,B
fi,W
eh,B
bh,W
gk,B
hi,W
ij,B
gn,W
fo,B
eo,W
gj,B
ho,W
gp,B
dk,W
ck,B
gi,W
fk,B
ek,W
jn,B
dm,W
gg,B
cr,W
cs,B
er,W
ds,B
es,W
gr,B
gs,W
jr,B
kr,W
hp,B
hg,W
ih,B
ii,W
ji,B
hh,W
hf,B
ig,W
jh,B
if,W
jd,B
kf,W
je,B
fg,W
fh,B
ff,W
gf,B
lg,W
md,B
ke,W
mc,B
me,W
nd,B
of,W
og,B
mf,W
ob,B
nb,W
mb,B
pb,W
kg,B
jf,W
mg,B
kh,W
jg,B
nf,W
ma,B
kb,W
ka,B
bj,W
bi,B
cj,W
di,B
ai,W
bk,B
aj,W
gh,B
cm,W
bm,B
lf,W
lh,B
gq,W
hr,B
ld,W
eg,B
df,W
db,B
ie,W
ic,B
cb,W
ak,B
ah,W
oa,B
pa,W
na,B
pc,W
or,B
nq,W
np,B
op,W
ca,B
ba,W
da,B
bb,W
hn,B
hm,W
in,B
km,W
lm,B
jl,W
il,B
bs,W
ns,B
ol,W
as,B
no,W
mo,B
ml,W
mm,B
sl,W
sm,B
sj,W
ef,B
ee,W
ch,B
bg,W
ed,B
de,W
os,B
ms,W
bs,B
dr,W
hj,B
hl,W
hk,B
js,W
hd,B
fl,W
fn,B
fm,W
ja,B
lb,W
la,B
dl,W
bo,B
ks,W
hs,B
fs,W
