Move,Player
dq,B
cd,W
pp,B
pd,W
ec,B
co,W
dk,B
nq,W
kq,B
fo,W
eo,B
en,W
ep,B
dn,W
fn,B
go,W
fm,B
el,W
hn,B
dl,W
ho,B
fq,W
hq,B
pm,W
bp,B
oo,W
ck,B
ek,W
di,B
cg,W
ej,B
gl,W
gj,B
gk,W
hj,B
il,W
ik,B
fp,W
gn,B
cr,W
eq,B
cq,W
cp,B
er,W
dr,B
ds,W
fr,B
fs,W
es,B
fj,W
fi,B
er,W
cs,B
bs,W
es,B
dj,W
cj,B
er,W
gr,B
dp,W
es,B
do,W
cs,B
bo,W
po,B
ds,W
er,B
pn,W
pr,B
op,W
ro,B
rn,W
nc,B
dc,W
ed,B
qf,W
jd,B
me,W
pc,B
od,W
oc,B
qc,W
qb,B
rb,W
rc,B
qd,W
ra,B
mc,W
nn,B
nm,W
mm,B
mn,W
nl,B
om,W
oj,B
pq,W
qq,B
or,W
oq,B
mj,W
mi,B
li,W
mh,B
nj,W
ni,B
oi,W
lj,B
lk,W
oh,B
pi,W
kj,B
pj,W
ph,B
qh,W
qi,B
qj,W
qg,B
ri,W
lf,B
mg,W
lg,B
lh,W
nh,B
pg,W
kh,B
kc,W
jc,B
pq,W
ce,B
be,W
de,B
eb,W
fb,B
