Move,Player
dp,B
dd,W
pq,B
qd,W
qn,B
fq,W
cn,B
dr,W
hq,B
cq,W
eq,B
er,W
fp,B
gp,W
gq,B
fr,W
go,B
cf,W
jp,B
kc,W
ph,B
qf,W
og,B
nd,W
on,B
pr,W
qq,B
nk,W
ml,B
lq,W
nq,B
mk,W
lk,B
lj,W
kj,B
li,W
kk,B
pj,W
nl,B
mg,W
qc,B
pd,W
qj,B
qk,W
rj,B
pi,W
ok,B
pk,W
mj,B
nj,W
oj,B
ni,W
oi,B
ol,W
oh,B
om,W
nn,B
qi,W
pl,B
qh,W
ql,B
jq,W
ir,B
nr,W
or,B
ip,W
hp,B
of,W
bp,B
cp,W
co,B
bq,W
pb,B
ob,W
oc,B
nb,W
di,B
gj,W
dg,B
gh,W
cg,B
jh,W
ii,B
ji,W
ij,B
hg,W
fc,B
ec,W
fd,B
df,W
ef,B
eg,W
ff,B
eh,W
cd,B
cc,W
bf,B
be,W
bd,B
ce,W
ae,B
de,W
bh,B
bc,W
eb,B
db,W
jc,B
hc,W
kb,B
id,W
lc,B
mb,W
hb,B
ib,W
ic,B
gb,W
hd,B
gc,W
jb,B
ha,W
he,B
fb,W
jf,B
ke,W
je,B
kd,W
jd,B
ih,W
gf,B
gd,W
kg,B
lf,W
lh,B
kf,W
jg,B
ki,W
mh,B
nh,W
mi,B
ng,W
ge,B
jj,W
jk,B
ik,W
il,B
hk,W
ee,B
dk,W
hl,B
gl,W
fk,B
gk,W
ed,B
ad,W
ck,B
hm,W
im,B
jl,W
jm,B
ll,W
kl,B
lm,W
km,B
nm,W
ln,B
mm,W
fi,B
fj,W
ei,B
el,W
