Move,Player
qd,B
pp,W
dc,B
cp,W
eq,B
ce,W
mp,B
dq,W
ep,B
dn,W
qn,B
oo,W
pl,B
ip,W
rp,B
nm,W
kq,B
fd,W
in,B
fo,W
gp,B
kp,W
jq,B
io,W
iq,B
go,W
kn,B
gq,W
fp,B
ko,W
mn,B
nn,W
lp,B
hq,W
hp,B
ho,W
nk,B
pn,W
qm,B
nq,W
np,B
pq,W
de,B
dd,W
ed,B
cd,W
ec,B
ee,W
df,B
cc,W
fc,B
fe,W
hc,B
bg,W
eg,B
hf,W
gh,B
id,W
ic,B
jd,W
jc,B
kd,W
ih,B
kg,W
kh,B
lg,W
lc,B
pg,W
lh,B
mg,W
mh,B
jg,W
jh,B
od,W
oc,B
ei,W
eh,B
fi,W
hd,B
he,W
gf,B
ge,W
ch,B
cj,W
bf,B
cf,W
cg,B
be,W
bh,B
mc,W
ld,B
pc,W
pd,B
ob,W
oe,B
nc,W
og,B
pf,W
of,B
pe,W
nd,B
kc,W
oc,B
lb,W
od,B
jb,W
cb,B
bb,W
da,B
af,W
ba,B
ab,W
ib,B
hg,W
fh,B
rf,W
qe,B
hh,W
gi,B
hi,W
hj,B
ij,W
gj,B
ek,W
ik,B
qi,W
rh,B
jk,W
il,B
rg,W
ri,B
nj,W
qj,B
nh,W
mj,B
ng,W
ph,B
qb,W
ja,B
dr,W
fr,B
md,W
kb,B
la,W
rr,B
mm,W
ln,B
ii,W
fl,B
fk,W
gk,B
el,W
or,B
lk,W
ni,B
lj,W
ll,B
mk,W
oj,B
kl,W
eo,B
en,W
fm,B
hm,W
km,B
rq,W
oq,B
pr,W
qq,B
qr,W
qp,B
rs,W
sr,B
nl,W
ai,B
ok,W
nj,B
rc,W
qc,B
pb,W
bk,B
rd,W
re,B
se,W
sf,B
sg,W
qf,B
bm,W
ck,B
