Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
jp,W
ip,B
jq,W
ed,B
ec,W
fc,B
dc,W
gd,B
cf,W
nc,B
kd,W
pf,B
nd,W
md,B
ne,W
oc,B
pe,W
me,B
pc,W
mf,B
qf,W
id,B
kf,W
lh,B
lc,W
mc,B
ie,W
he,B
if,W
jd,B
je,W
hf,B
ih,W
jb,B
kb,W
jc,B
kc,W
pi,B
oh,W
ph,B
og,W
mi,B
nj,W
pk,B
ki,W
li,B
kj,W
lk,B
ok,W
mk,B
pl,W
qk,B
om,W
ql,B
jl,W
km,B
kl,W
mm,B
ll,W
ml,B
nn,W
jo,B
lm,W
mn,B
ko,W
ol,B
nl,W
